session_id,scenario_id,trial_id,event_id,metric,variant_label,metric_value_full,metric_value_ablation,delta_ablation_minus_full,paired_n
20260717_203329_controller_right,static_head_motion,trial_001,event_004,latency.candidate_processing_p95_ms,EgoAnchor w/o capture-time alignment,85.02461499962955,85.02461499962955,0.0,1
20260717_203329_controller_right,static_head_motion,trial_001,,latency.observation_age_p50_ms,EgoAnchor w/o capture-time alignment,216.57620000041788,47.63749999983702,-168.93870000058087,1
20260717_203329_controller_right,static_head_motion,trial_001,event_001,latency.observation_age_p50_ms,EgoAnchor w/o capture-time alignment,216.67094999793335,42.61609999957727,-174.05484999835608,1
20260717_203329_controller_right,static_head_motion,trial_001,event_002,latency.observation_age_p50_ms,EgoAnchor w/o capture-time alignment,223.01119999974617,42.97930000029737,-180.0318999994488,1
20260717_203329_controller_right,static_head_motion,trial_001,event_003,latency.observation_age_p50_ms,EgoAnchor w/o capture-time alignment,216.40069999921252,48.55275000227266,-167.84794999693986,1
20260717_203329_controller_right,static_head_motion,trial_001,event_004,latency.observation_age_p50_ms,EgoAnchor w/o capture-time alignment,216.42879999853903,48.54390000400599,-167.88489999453304,1
20260717_203329_controller_right,static_head_motion,trial_001,,latency.observation_age_p95_ms,EgoAnchor w/o capture-time alignment,277.67591000083485,98.20843999696079,-179.46747000387404,1
20260717_203329_controller_right,static_head_motion,trial_001,event_001,latency.observation_age_p95_ms,EgoAnchor w/o capture-time alignment,278.15660500091326,99.00882999754685,-179.1477750033664,1
20260717_203329_controller_right,static_head_motion,trial_001,event_002,latency.observation_age_p95_ms,EgoAnchor w/o capture-time alignment,298.6335049972695,97.17714999787859,-201.4563549993909,1
20260717_203329_controller_right,static_head_motion,trial_001,event_003,latency.observation_age_p95_ms,EgoAnchor w/o capture-time alignment,277.2833599970909,97.59761499881277,-179.6857449982781,1
20260717_203329_controller_right,static_head_motion,trial_001,event_004,latency.observation_age_p95_ms,EgoAnchor w/o capture-time alignment,277.6869600013015,98.36875999899348,-179.318200002308,1
20260717_203329_controller_right,static_head_motion,trial_001,event_001,latency.smoothing_delay_p50_ms,EgoAnchor w/o capture-time alignment,276.5538841485977,250.0,-26.553884148597717,1
20260717_203329_controller_right,static_head_motion,trial_001,event_001,latency.smoothing_delay_p95_ms,EgoAnchor w/o capture-time alignment,283.64588767290115,250.0,-33.645887672901154,1
20260717_203329_controller_right,static_head_motion,trial_001,,latency.visual_perception_hz,EgoAnchor w/o capture-time alignment,9.662200445880814,9.662200445880814,0.0,1
20260717_203329_controller_right,static_head_motion,trial_001,event_001,latency.visual_perception_hz,EgoAnchor w/o capture-time alignment,9.663731208708738,9.663731208708738,0.0,1
20260717_203329_controller_right,static_head_motion,trial_001,event_002,latency.visual_perception_hz,EgoAnchor w/o capture-time alignment,9.67879228260262,9.67879228260262,0.0,1
20260717_203329_controller_right,static_head_motion,trial_001,event_003,latency.visual_perception_hz,EgoAnchor w/o capture-time alignment,9.720626756850736,9.720626756850736,0.0,1
20260717_203329_controller_right,static_head_motion,trial_001,event_004,latency.visual_perception_hz,EgoAnchor w/o capture-time alignment,9.607169317747232,9.607169317747232,0.0,1
20260717_203329_controller_right,static_head_motion,trial_001,,latency.render_hz,EgoAnchor w/o capture-time alignment,64.91769440877175,64.91769440877175,0.0,1
20260717_203329_controller_right,static_head_motion,trial_001,event_001,latency.render_hz,EgoAnchor w/o capture-time alignment,62.43472068828459,62.43472068828459,0.0,1
20260717_203329_controller_right,static_head_motion,trial_001,event_002,latency.render_hz,EgoAnchor w/o capture-time alignment,64.12494413566829,64.12494413566829,0.0,1
20260717_203329_controller_right,static_head_motion,trial_001,event_003,latency.render_hz,EgoAnchor w/o capture-time alignment,65.06950963558134,65.06950963558134,0.0,1
20260717_203329_controller_right,static_head_motion,trial_001,event_004,latency.render_hz,EgoAnchor w/o capture-time alignment,64.24865721545093,64.24865721545093,0.0,1
20260717_203329_controller_right,static_head_motion,trial_001,,latency.candidate_arrival_p50_ms,EgoAnchor w/o StaticLock,166.7368999987957,167.08139999536797,0.34449999657226726,1
20260717_203329_controller_right,static_head_motion,trial_001,event_001,latency.candidate_arrival_p50_ms,EgoAnchor w/o StaticLock,166.63929999776883,166.92029999830993,0.2810000005410984,1
20260717_203329_controller_right,static_head_motion,trial_001,event_002,latency.candidate_arrival_p50_ms,EgoAnchor w/o StaticLock,167.484700003115,167.76340000069467,0.2786999975796789,1
20260717_203329_controller_right,static_head_motion,trial_001,event_003,latency.candidate_arrival_p50_ms,EgoAnchor w/o StaticLock,166.5221999937785,166.80030000134138,0.2781000075628981,1
20260717_203329_controller_right,static_head_motion,trial_001,event_004,latency.candidate_arrival_p50_ms,EgoAnchor w/o StaticLock,166.62970000106725,166.90039999957662,0.27069999850937165,1
20260717_203329_controller_right,static_head_motion,trial_001,,latency.candidate_arrival_p95_ms,EgoAnchor w/o StaticLock,195.13937999872724,195.43115999986185,0.29178000113461167,1
20260717_203329_controller_right,static_head_motion,trial_001,event_001,latency.candidate_arrival_p95_ms,EgoAnchor w/o StaticLock,208.485220001603,208.77483999938704,0.2896199977840297,1
20260717_203329_controller_right,static_head_motion,trial_001,event_002,latency.candidate_arrival_p95_ms,EgoAnchor w/o StaticLock,223.05304000037722,223.32050000113668,0.2674600007594563,1
20260717_203329_controller_right,static_head_motion,trial_001,event_003,latency.candidate_arrival_p95_ms,EgoAnchor w/o StaticLock,207.88351999945007,208.16212000354426,0.27860000409418717,1
20260717_203329_controller_right,static_head_motion,trial_001,event_004,latency.candidate_arrival_p95_ms,EgoAnchor w/o StaticLock,199.7861200012266,200.08612000019633,0.2999999989697244,1
20260717_203329_controller_right,static_head_motion,trial_001,,latency.candidate_processing_p50_ms,EgoAnchor w/o StaticLock,75.23009999841452,75.23009999841452,0.0,1
20260717_203329_controller_right,static_head_motion,trial_001,event_001,latency.candidate_processing_p50_ms,EgoAnchor w/o StaticLock,74.98919999971986,74.98919999971986,0.0,1
20260717_203329_controller_right,static_head_motion,trial_001,event_002,latency.candidate_processing_p50_ms,EgoAnchor w/o StaticLock,74.96040000021458,74.96040000021458,0.0,1
20260717_203329_controller_right,static_head_motion,trial_001,event_003,latency.candidate_processing_p50_ms,EgoAnchor w/o StaticLock,74.38229999691248,74.38229999691248,0.0,1
20260717_203329_controller_right,static_head_motion,trial_001,event_004,latency.candidate_processing_p50_ms,EgoAnchor w/o StaticLock,74.84614999778569,74.84614999778569,0.0,1
20260717_203329_controller_right,static_head_motion,trial_001,,latency.candidate_processing_p95_ms,EgoAnchor w/o StaticLock,90.15942000076176,90.15942000076176,0.0,1
20260717_203329_controller_right,static_head_motion,trial_001,event_001,latency.candidate_processing_p95_ms,EgoAnchor w/o StaticLock,86.4023799970746,86.4023799970746,0.0,1
20260717_203329_controller_right,static_head_motion,trial_001,event_002,latency.candidate_processing_p95_ms,EgoAnchor w/o StaticLock,83.46844000145794,83.46844000145794,0.0,1
20260717_203329_controller_right,static_head_motion,trial_001,event_003,latency.candidate_processing_p95_ms,EgoAnchor w/o StaticLock,85.92879999950527,85.92879999950527,0.0,1
20260717_203329_controller_right,static_head_motion,trial_001,event_004,latency.candidate_processing_p95_ms,EgoAnchor w/o StaticLock,85.02461499962955,85.02461499962955,0.0,1
20260717_203329_controller_right,static_head_motion,trial_001,,latency.observation_age_p50_ms,EgoAnchor w/o StaticLock,216.57620000041788,216.59309999813559,0.0168999977177009,1
20260717_203329_controller_right,static_head_motion,trial_001,event_001,latency.observation_age_p50_ms,EgoAnchor w/o StaticLock,216.67094999793335,216.68789999603177,0.016949998098425567,1
20260717_203329_controller_right,static_head_motion,trial_001,event_002,latency.observation_age_p50_ms,EgoAnchor w/o StaticLock,223.01119999974617,223.02694999962114,0.015749999874969944,1
20260717_203329_controller_right,static_head_motion,trial_001,event_003,latency.observation_age_p50_ms,EgoAnchor w/o StaticLock,216.40069999921252,216.42044999680365,0.01974999759113416,1
20260717_203329_controller_right,static_head_motion,trial_001,event_004,latency.observation_age_p50_ms,EgoAnchor w/o StaticLock,216.42879999853903,216.44679999735672,0.01799999881768599,1
20260717_203329_controller_right,static_head_motion,trial_001,,latency.observation_age_p95_ms,EgoAnchor w/o StaticLock,277.67591000083485,277.6910400018096,0.015130000974750146,1
20260717_203329_controller_right,static_head_motion,trial_001,event_001,latency.observation_age_p95_ms,EgoAnchor w/o StaticLock,278.15660500091326,278.17297499968845,0.016369998775189742,1
20260717_203329_controller_right,static_head_motion,trial_001,event_002,latency.observation_age_p95_ms,EgoAnchor w/o StaticLock,298.6335049972695,298.64919499996176,0.01569000269228127,1
20260717_203329_controller_right,static_head_motion,trial_001,event_003,latency.observation_age_p95_ms,EgoAnchor w/o StaticLock,277.2833599970909,277.2988799988525,0.015520001761615276,1
20260717_203329_controller_right,static_head_motion,trial_001,event_004,latency.observation_age_p95_ms,EgoAnchor w/o StaticLock,277.6869600013015,277.7025199990021,0.015559997700620443,1
20260717_203329_controller_right,static_head_motion,trial_001,event_001,latency.smoothing_delay_p50_ms,EgoAnchor w/o StaticLock,276.5538841485977,284.9750220775604,8.421137928962708,1
20260717_203329_controller_right,static_head_motion,trial_001,event_001,latency.smoothing_delay_p95_ms,EgoAnchor w/o StaticLock,283.64588767290115,300.8777126669884,17.23182499408722,1
20260717_203329_controller_right,static_head_motion,trial_001,,latency.visual_perception_hz,EgoAnchor w/o StaticLock,9.662200445880814,9.662200445880814,0.0,1
20260717_203329_controller_right,static_head_motion,trial_001,event_001,latency.visual_perception_hz,EgoAnchor w/o StaticLock,9.663731208708738,9.663731208708738,0.0,1
20260717_203329_controller_right,static_head_motion,trial_001,event_002,latency.visual_perception_hz,EgoAnchor w/o StaticLock,9.67879228260262,9.67879228260262,0.0,1
20260717_203329_controller_right,static_head_motion,trial_001,event_003,latency.visual_perception_hz,EgoAnchor w/o StaticLock,9.720626756850736,9.720626756850736,0.0,1
20260717_203329_controller_right,static_head_motion,trial_001,event_004,latency.visual_perception_hz,EgoAnchor w/o StaticLock,9.607169317747232,9.607169317747232,0.0,1
20260717_203329_controller_right,static_head_motion,trial_001,,latency.render_hz,EgoAnchor w/o StaticLock,64.91769440877175,64.91769440877175,0.0,1
20260717_203329_controller_right,static_head_motion,trial_001,event_001,latency.render_hz,EgoAnchor w/o StaticLock,62.43472068828459,62.43472068828459,0.0,1
20260717_203329_controller_right,static_head_motion,trial_001,event_002,latency.render_hz,EgoAnchor w/o StaticLock,64.12494413566829,64.12494413566829,0.0,1
20260717_203329_controller_right,static_head_motion,trial_001,event_003,latency.render_hz,EgoAnchor w/o StaticLock,65.06950963558134,65.06950963558134,0.0,1
20260717_203329_controller_right,static_head_motion,trial_001,event_004,latency.render_hz,EgoAnchor w/o StaticLock,64.24865721545093,64.24865721545093,0.0,1
20260717_203749_controller_right,start_stop_6dof,trial_001,,display_error.translation_error_mm_median,EgoAnchor w/o temporal synthesis,1.9585434900540368,2.3791631656753327,0.4206196756212959,1
20260717_203749_controller_right,start_stop_6dof,trial_001,event_001,display_error.translation_error_mm_median,EgoAnchor w/o temporal synthesis,6.3507767938883095,6.072521463710034,-0.27825533017827553,1
20260717_203749_controller_right,start_stop_6dof,trial_001,event_002,display_error.translation_error_mm_median,EgoAnchor w/o temporal synthesis,9.65511245848759,9.828915638326794,0.17380317983920435,1
20260717_203749_controller_right,start_stop_6dof,trial_001,event_003,display_error.translation_error_mm_median,EgoAnchor w/o temporal synthesis,5.331165844477623,5.24089571315916,-0.09027013131846306,1
20260717_203749_controller_right,start_stop_6dof,trial_001,event_004,display_error.translation_error_mm_median,EgoAnchor w/o temporal synthesis,10.60188941751975,10.85542547458533,0.25353605706557936,1
20260717_203749_controller_right,start_stop_6dof,trial_001,event_005,display_error.translation_error_mm_median,EgoAnchor w/o temporal synthesis,8.750204234556973,8.362811670562321,-0.38739256399465205,1
20260717_203749_controller_right,start_stop_6dof,trial_001,,display_error.translation_error_mm_iqr,EgoAnchor w/o temporal synthesis,1.6894292749765312,1.6898999992468364,0.0004707242703052561,1
20260717_203749_controller_right,start_stop_6dof,trial_001,event_001,display_error.translation_error_mm_iqr,EgoAnchor w/o temporal synthesis,24.193023236310893,21.777703189168054,-2.4153200471428384,1
20260717_203749_controller_right,start_stop_6dof,trial_001,event_002,display_error.translation_error_mm_iqr,EgoAnchor w/o temporal synthesis,3.6520584436531047,3.5216411466651643,-0.13041729698794047,1
20260717_203749_controller_right,start_stop_6dof,trial_001,event_003,display_error.translation_error_mm_iqr,EgoAnchor w/o temporal synthesis,1.9746831831301792,2.349279158622352,0.3745959754921726,1
20260717_203749_controller_right,start_stop_6dof,trial_001,event_004,display_error.translation_error_mm_iqr,EgoAnchor w/o temporal synthesis,12.798897429143887,9.00169897434866,-3.797198454795227,1
20260717_203749_controller_right,start_stop_6dof,trial_001,event_005,display_error.translation_error_mm_iqr,EgoAnchor w/o temporal synthesis,4.3236596036303965,4.7671092646937,0.44344966106330386,1
20260717_203749_controller_right,start_stop_6dof,trial_001,,display_error.translation_error_mm_p95,EgoAnchor w/o temporal synthesis,3.6186594795464138,3.9529458116115777,0.3342863320651639,1
20260717_203749_controller_right,start_stop_6dof,trial_001,event_001,display_error.translation_error_mm_p95,EgoAnchor w/o temporal synthesis,58.167105370983464,48.71032588289601,-9.456779488087456,1
20260717_203749_controller_right,start_stop_6dof,trial_001,event_002,display_error.translation_error_mm_p95,EgoAnchor w/o temporal synthesis,56.714265905122,45.107721234728984,-11.606544670393014,1
20260717_203749_controller_right,start_stop_6dof,trial_001,event_003,display_error.translation_error_mm_p95,EgoAnchor w/o temporal synthesis,78.53201018994741,69.07766307808437,-9.454347111863044,1
20260717_203749_controller_right,start_stop_6dof,trial_001,event_004,display_error.translation_error_mm_p95,EgoAnchor w/o temporal synthesis,68.54380338597736,55.0728273765232,-13.470976009454155,1
20260717_203749_controller_right,start_stop_6dof,trial_001,event_005,display_error.translation_error_mm_p95,EgoAnchor w/o temporal synthesis,87.5451813229397,78.8383187184208,-8.706862604518903,1
20260717_203749_controller_right,start_stop_6dof,trial_001,,display_error.rotation_error_deg_median,EgoAnchor w/o temporal synthesis,3.2753232293533565,2.8801630323929888,-0.39516019696036775,1
20260717_203749_controller_right,start_stop_6dof,trial_001,event_001,display_error.rotation_error_deg_median,EgoAnchor w/o temporal synthesis,2.990099446851695,2.7259423988480576,-0.2641570480036375,1
20260717_203749_controller_right,start_stop_6dof,trial_001,event_002,display_error.rotation_error_deg_median,EgoAnchor w/o temporal synthesis,5.150862638456543,4.41279513918512,-0.7380674992714225,1
20260717_203749_controller_right,start_stop_6dof,trial_001,event_003,display_error.rotation_error_deg_median,EgoAnchor w/o temporal synthesis,1.6109573129516717,2.161941394346077,0.5509840813944051,1
20260717_203749_controller_right,start_stop_6dof,trial_001,event_004,display_error.rotation_error_deg_median,EgoAnchor w/o temporal synthesis,3.8144490852992528,3.544344100182305,-0.2701049851169479,1
20260717_203749_controller_right,start_stop_6dof,trial_001,event_005,display_error.rotation_error_deg_median,EgoAnchor w/o temporal synthesis,4.280848029951814,4.249361282959368,-0.0314867469924458,1
20260717_203749_controller_right,start_stop_6dof,trial_001,,display_error.rotation_error_deg_iqr,EgoAnchor w/o temporal synthesis,1.3163848793611042,0.7604805032901094,-0.5559043760709947,1
20260717_203749_controller_right,start_stop_6dof,trial_001,event_001,display_error.rotation_error_deg_iqr,EgoAnchor w/o temporal synthesis,1.1962598861133857,1.0683777630678746,-0.12788212304551116,1
20260717_203749_controller_right,start_stop_6dof,trial_001,event_002,display_error.rotation_error_deg_iqr,EgoAnchor w/o temporal synthesis,7.337284452777114,6.021087924444434,-1.3161965283326795,1
20260717_203749_controller_right,start_stop_6dof,trial_001,event_003,display_error.rotation_error_deg_iqr,EgoAnchor w/o temporal synthesis,2.385559905461632,2.0262612068852803,-0.35929869857635177,1
20260717_203749_controller_right,start_stop_6dof,trial_001,event_004,display_error.rotation_error_deg_iqr,EgoAnchor w/o temporal synthesis,7.700854227392547,6.540862656415782,-1.1599915709767652,1
20260717_203749_controller_right,start_stop_6dof,trial_001,event_005,display_error.rotation_error_deg_iqr,EgoAnchor w/o temporal synthesis,2.552882370549214,2.2612941010203342,-0.2915882695288796,1
20260717_203749_controller_right,start_stop_6dof,trial_001,,display_error.rotation_error_deg_p95,EgoAnchor w/o temporal synthesis,4.2816576910179,3.8546669340198676,-0.42699075699803224,1
20260717_203749_controller_right,start_stop_6dof,trial_001,event_001,display_error.rotation_error_deg_p95,EgoAnchor w/o temporal synthesis,6.2660560960001925,5.216187655164826,-1.0498684408353665,1
20260717_203749_controller_right,start_stop_6dof,trial_001,event_002,display_error.rotation_error_deg_p95,EgoAnchor w/o temporal synthesis,33.91997399051149,29.095910723633857,-4.82406326687763,1
20260717_203749_controller_right,start_stop_6dof,trial_001,event_003,display_error.rotation_error_deg_p95,EgoAnchor w/o temporal synthesis,7.02867238988786,6.050499454969485,-0.9781729349183754,1
20260717_203749_controller_right,start_stop_6dof,trial_001,event_004,display_error.rotation_error_deg_p95,EgoAnchor w/o temporal synthesis,36.86326740344588,30.52379604703012,-6.3394713564157605,1
20260717_203749_controller_right,start_stop_6dof,trial_001,event_005,display_error.rotation_error_deg_p95,EgoAnchor w/o temporal synthesis,20.389083026241398,14.932415790718279,-5.456667235523119,1
20260717_203749_controller_right,start_stop_6dof,trial_001,,static.position_hp_rms_mm,EgoAnchor w/o temporal synthesis,0.024813961120219132,0.019712170655000912,-0.00510179046521822,1
20260717_203749_controller_right,start_stop_6dof,trial_001,event_001,static.position_hp_rms_mm,EgoAnchor w/o temporal synthesis,0.43806874698432835,0.5013306062551289,0.06326185927080058,1
20260717_203749_controller_right,start_stop_6dof,trial_001,event_002,static.position_hp_rms_mm,EgoAnchor w/o temporal synthesis,0.16856884249720774,0.3241015570558969,0.15553271455868914,1
20260717_203749_controller_right,start_stop_6dof,trial_001,event_003,static.position_hp_rms_mm,EgoAnchor w/o temporal synthesis,0.2109245020131984,0.24066978876025966,0.029745286747061256,1
20260717_203749_controller_right,start_stop_6dof,trial_001,event_004,static.position_hp_rms_mm,EgoAnchor w/o temporal synthesis,0.20489762466977068,0.31866238745668096,0.11376476278691028,1
20260717_203749_controller_right,start_stop_6dof,trial_001,event_005,static.position_hp_rms_mm,EgoAnchor w/o temporal synthesis,0.20021664600392375,0.4828646236052095,0.28264797760128574,1
20260717_203749_controller_right,start_stop_6dof,trial_001,,static.rotation_hp_rms_deg,EgoAnchor w/o temporal synthesis,0.019694160939683476,0.017947436616309913,-0.0017467243233735621,1
20260717_203749_controller_right,start_stop_6dof,trial_001,event_001,static.rotation_hp_rms_deg,EgoAnchor w/o temporal synthesis,0.2255925196411864,0.3074534434009486,0.0818609237597622,1
20260717_203749_controller_right,start_stop_6dof,trial_001,event_002,static.rotation_hp_rms_deg,EgoAnchor w/o temporal synthesis,0.18764806676374626,0.17761806282170303,-0.01003000394204323,1
20260717_203749_controller_right,start_stop_6dof,trial_001,event_003,static.rotation_hp_rms_deg,EgoAnchor w/o temporal synthesis,0.19727952343798136,0.25867843165622034,0.061398908218238984,1
20260717_203749_controller_right,start_stop_6dof,trial_001,event_004,static.rotation_hp_rms_deg,EgoAnchor w/o temporal synthesis,0.29487392955174113,0.45677336045379274,0.1618994309020516,1
20260717_203749_controller_right,start_stop_6dof,trial_001,event_005,static.rotation_hp_rms_deg,EgoAnchor w/o temporal synthesis,0.16135373084639257,0.22581258796847772,0.06445885712208516,1
20260717_203749_controller_right,start_stop_6dof,trial_001,,static.translation_error_mm_median,EgoAnchor w/o temporal synthesis,1.867363621460843,2.2979478937255253,0.43058427226468243,1
20260717_203749_controller_right,start_stop_6dof,trial_001,event_001,static.translation_error_mm_median,EgoAnchor w/o temporal synthesis,4.746068564853504,4.574121510492487,-0.17194705436101643,1
20260717_203749_controller_right,start_stop_6dof,trial_001,event_002,static.translation_error_mm_median,EgoAnchor w/o temporal synthesis,9.339042285517987,9.613551361564147,0.2745090760461597,1
20260717_203749_controller_right,start_stop_6dof,trial_001,event_003,static.translation_error_mm_median,EgoAnchor w/o temporal synthesis,4.63011478083338,4.355931953862228,-0.2741828269711517,1
20260717_203749_controller_right,start_stop_6dof,trial_001,event_004,static.translation_error_mm_median,EgoAnchor w/o temporal synthesis,9.624441939846777,9.761992808093826,0.13755086824704854,1
20260717_203749_controller_right,start_stop_6dof,trial_001,event_005,static.translation_error_mm_median,EgoAnchor w/o temporal synthesis,6.529638227212075,5.87087615169871,-0.6587620755133656,1
20260717_203749_controller_right,start_stop_6dof,trial_001,,static.translation_error_mm_p95,EgoAnchor w/o temporal synthesis,3.6253761841997814,3.95280360170618,0.3274274175063985,1
20260717_203749_controller_right,start_stop_6dof,trial_001,event_001,static.translation_error_mm_p95,EgoAnchor w/o temporal synthesis,22.54386929240422,15.205360335753268,-7.338508956650953,1
20260717_203749_controller_right,start_stop_6dof,trial_001,event_002,static.translation_error_mm_p95,EgoAnchor w/o temporal synthesis,10.647078858023317,11.346906760855058,0.6998279028317409,1
20260717_203749_controller_right,start_stop_6dof,trial_001,event_003,static.translation_error_mm_p95,EgoAnchor w/o temporal synthesis,6.288840852162466,6.33507306065153,0.046232208489064064,1
20260717_203749_controller_right,start_stop_6dof,trial_001,event_004,static.translation_error_mm_p95,EgoAnchor w/o temporal synthesis,11.62891280794425,11.618784649421366,-0.010128158522883624,1
20260717_203749_controller_right,start_stop_6dof,trial_001,event_005,static.translation_error_mm_p95,EgoAnchor w/o temporal synthesis,9.408510013310515,9.186698546439777,-0.22181146687073827,1
20260717_203749_controller_right,start_stop_6dof,trial_001,,static.rotation_error_deg_median,EgoAnchor w/o temporal synthesis,3.2578801700871063,2.8695715878738612,-0.38830858221324505,1
20260717_203749_controller_right,start_stop_6dof,trial_001,event_001,static.rotation_error_deg_median,EgoAnchor w/o temporal synthesis,2.8270496987793097,2.6697200035205717,-0.15732969525873797,1
20260717_203749_controller_right,start_stop_6dof,trial_001,event_002,static.rotation_error_deg_median,EgoAnchor w/o temporal synthesis,3.9551729970376908,3.27922030759285,-0.6759526894448409,1
20260717_203749_controller_right,start_stop_6dof,trial_001,event_003,static.rotation_error_deg_median,EgoAnchor w/o temporal synthesis,1.3907723052430034,1.995609436578326,0.6048371313353225,1
20260717_203749_controller_right,start_stop_6dof,trial_001,event_004,static.rotation_error_deg_median,EgoAnchor w/o temporal synthesis,3.1623116494740553,3.0120693748182887,-0.15024227465576656,1
20260717_203749_controller_right,start_stop_6dof,trial_001,event_005,static.rotation_error_deg_median,EgoAnchor w/o temporal synthesis,2.449900414961503,2.701353611208791,0.2514531962472879,1
20260717_203749_controller_right,start_stop_6dof,trial_001,,static.rotation_error_deg_p95,EgoAnchor w/o temporal synthesis,3.743239291154525,3.150742022106155,-0.5924972690483701,1
20260717_203749_controller_right,start_stop_6dof,trial_001,event_001,static.rotation_error_deg_p95,EgoAnchor w/o temporal synthesis,3.8421233354292976,3.80916154872563,-0.032961786703667784,1
20260717_203749_controller_right,start_stop_6dof,trial_001,event_002,static.rotation_error_deg_p95,EgoAnchor w/o temporal synthesis,6.658755569066993,5.859946938878094,-0.7988086301888986,1
20260717_203749_controller_right,start_stop_6dof,trial_001,event_003,static.rotation_error_deg_p95,EgoAnchor w/o temporal synthesis,3.817947765230989,3.8429206612197513,0.02497289598876229,1
20260717_203749_controller_right,start_stop_6dof,trial_001,event_004,static.rotation_error_deg_p95,EgoAnchor w/o temporal synthesis,3.82046806441566,3.5443170379183555,-0.2761510264973044,1
20260717_203749_controller_right,start_stop_6dof,trial_001,event_005,static.rotation_error_deg_p95,EgoAnchor w/o temporal synthesis,4.666674377952172,4.738197337600409,0.07152295964823718,1
20260717_203749_controller_right,start_stop_6dof,trial_001,,static.position_drift_mm,EgoAnchor w/o temporal synthesis,0.9064909509789706,0.7840978453610156,-0.12239310561795502,1
20260717_203749_controller_right,start_stop_6dof,trial_001,event_001,static.position_drift_mm,EgoAnchor w/o temporal synthesis,5.519780161908725,7.3884138043914485,1.868633642482724,1
20260717_203749_controller_right,start_stop_6dof,trial_001,event_002,static.position_drift_mm,EgoAnchor w/o temporal synthesis,4.2891907424409235,7.4478026249468625,3.158611882505939,1
20260717_203749_controller_right,start_stop_6dof,trial_001,event_003,static.position_drift_mm,EgoAnchor w/o temporal synthesis,2.0289120203983684,2.1345465443154237,0.1056345239170553,1
20260717_203749_controller_right,start_stop_6dof,trial_001,event_004,static.position_drift_mm,EgoAnchor w/o temporal synthesis,2.2553102497975965,4.55411444481315,2.2988041950155536,1
20260717_203749_controller_right,start_stop_6dof,trial_001,event_005,static.position_drift_mm,EgoAnchor w/o temporal synthesis,5.360641948806099,6.297006059541385,0.936364110735286,1
20260717_203749_controller_right,start_stop_6dof,trial_001,,static.rotation_drift_deg,EgoAnchor w/o temporal synthesis,0.6424989069342752,0.8023967001027247,0.15989779316844943,1
20260717_203749_controller_right,start_stop_6dof,trial_001,event_001,static.rotation_drift_deg,EgoAnchor w/o temporal synthesis,1.7826877173972497,3.0019964137097945,1.2193086963125448,1
20260717_203749_controller_right,start_stop_6dof,trial_001,event_002,static.rotation_drift_deg,EgoAnchor w/o temporal synthesis,1.3285548084118879,2.581801597622938,1.25324678921105,1
20260717_203749_controller_right,start_stop_6dof,trial_001,event_003,static.rotation_drift_deg,EgoAnchor w/o temporal synthesis,1.8088445375143005,1.8090649372007055,0.00022039968640497065,1
20260717_203749_controller_right,start_stop_6dof,trial_001,event_004,static.rotation_drift_deg,EgoAnchor w/o temporal synthesis,1.3129667067626902,2.051126249840439,0.7381595430777488,1
20260717_203749_controller_right,start_stop_6dof,trial_001,event_005,static.rotation_drift_deg,EgoAnchor w/o temporal synthesis,2.4985107677239213,2.7717149535003043,0.27320418577638295,1
20260717_203749_controller_right,start_stop_6dof,trial_001,event_002,transition.visible_response_time_ms,EgoAnchor w/o temporal synthesis,1493.0652000039117,1471.5953999984777,-21.46980000543408,1
20260717_203749_controller_right,start_stop_6dof,trial_001,event_001,transition.unlock_success,EgoAnchor w/o temporal synthesis,1.0,1.0,0.0,1
20260717_203749_controller_right,start_stop_6dof,trial_001,event_002,transition.unlock_success,EgoAnchor w/o temporal synthesis,1.0,1.0,0.0,1
20260717_203749_controller_right,start_stop_6dof,trial_001,event_003,transition.unlock_success,EgoAnchor w/o temporal synthesis,1.0,1.0,0.0,1
20260717_203749_controller_right,start_stop_6dof,trial_001,event_004,transition.unlock_success,EgoAnchor w/o temporal synthesis,1.0,1.0,0.0,1
20260717_203749_controller_right,start_stop_6dof,trial_001,event_005,transition.unlock_success,EgoAnchor w/o temporal synthesis,1.0,1.0,0.0,1
20260717_203749_controller_right,start_stop_6dof,trial_001,event_001,transition.unlock_time_ms,EgoAnchor w/o temporal synthesis,1825.1834000038798,1825.1834000038798,0.0,1
20260717_203749_controller_right,start_stop_6dof,trial_001,event_002,transition.unlock_time_ms,EgoAnchor w/o temporal synthesis,1459.610199999588,1459.610199999588,0.0,1
20260717_203749_controller_right,start_stop_6dof,trial_001,event_003,transition.unlock_time_ms,EgoAnchor w/o temporal synthesis,1396.848600001249,1396.848600001249,0.0,1
20260717_203749_controller_right,start_stop_6dof,trial_001,event_004,transition.unlock_time_ms,EgoAnchor w/o temporal synthesis,1341.1328999936813,1341.1328999936813,0.0,1
20260717_203749_controller_right,start_stop_6dof,trial_001,event_005,transition.unlock_time_ms,EgoAnchor w/o temporal synthesis,1269.267999996373,1269.267999996373,0.0,1
20260717_203749_controller_right,start_stop_6dof,trial_001,event_001,transition.relock_success,EgoAnchor w/o temporal synthesis,0.0,0.0,0.0,1
20260717_203749_controller_right,start_stop_6dof,trial_001,event_002,transition.relock_success,EgoAnchor w/o temporal synthesis,0.0,0.0,0.0,1
