session_id,experiment_id,scenario_id,trial_id,event_id,condition_id,candidate_count,accepted_candidates,coverage,threshold,selective_risk_mm
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_005,exp1_system_characterization/start_stop_6dof,131,65,0.4961832061068702,0.8921104073524475,9.843875366033428
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_005,exp1_system_characterization/start_stop_6dof,131,66,0.5038167938931297,0.8917166590690613,9.775250931555975
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_005,exp1_system_characterization/start_stop_6dof,131,67,0.5114503816793893,0.8916742205619812,9.727389512444297
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_005,exp1_system_characterization/start_stop_6dof,131,68,0.5190839694656488,0.8913928270339966,9.670097981156403
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_005,exp1_system_characterization/start_stop_6dof,131,69,0.5267175572519084,0.8911814093589783,9.596649062826677
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_005,exp1_system_characterization/start_stop_6dof,131,70,0.5343511450381679,0.8899421095848083,9.547945250273898
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_005,exp1_system_characterization/start_stop_6dof,131,71,0.5419847328244275,0.8898068070411682,9.482139850620321
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_005,exp1_system_characterization/start_stop_6dof,131,72,0.549618320610687,0.8885892629623413,9.44488848765588
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_005,exp1_system_characterization/start_stop_6dof,131,73,0.5572519083969466,0.8875933289527893,9.387229009850103
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_005,exp1_system_characterization/start_stop_6dof,131,74,0.5648854961832062,0.8870677351951599,9.34294357825946
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_005,exp1_system_characterization/start_stop_6dof,131,75,0.5725190839694656,0.8865776062011719,9.29876470798531
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_005,exp1_system_characterization/start_stop_6dof,131,76,0.5801526717557252,0.8830084800720215,9.247754534896416
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_005,exp1_system_characterization/start_stop_6dof,131,77,0.5877862595419847,0.8820385932922363,9.213237858132112
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_005,exp1_system_characterization/start_stop_6dof,131,78,0.5954198473282443,0.8820242285728455,9.419166329422232
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_005,exp1_system_characterization/start_stop_6dof,131,79,0.6030534351145038,0.881837010383606,9.326289529570428
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_005,exp1_system_characterization/start_stop_6dof,131,80,0.6106870229007634,0.8814791440963745,9.539899673132096
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_005,exp1_system_characterization/start_stop_6dof,131,81,0.6183206106870229,0.8813207149505615,9.49304443011708
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_005,exp1_system_characterization/start_stop_6dof,131,82,0.6259541984732825,0.8800184726715088,9.44914504100869
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_005,exp1_system_characterization/start_stop_6dof,131,83,0.6335877862595419,0.8794874548912048,9.408669453476755
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_005,exp1_system_characterization/start_stop_6dof,131,84,0.6412213740458015,0.8792423605918884,9.359782262759058
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_005,exp1_system_characterization/start_stop_6dof,131,85,0.648854961832061,0.8780248761177063,9.30961982283827
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_005,exp1_system_characterization/start_stop_6dof,131,86,0.6564885496183206,0.8769893646240234,9.26492864009507
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_005,exp1_system_characterization/start_stop_6dof,131,87,0.6641221374045801,0.8769045472145081,9.23327369664702
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_005,exp1_system_characterization/start_stop_6dof,131,88,0.6717557251908397,0.8744803667068481,9.193133616113993
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_005,exp1_system_characterization/start_stop_6dof,131,89,0.6793893129770993,0.8737170100212097,9.149483269549926
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_005,exp1_system_characterization/start_stop_6dof,131,90,0.6870229007633588,0.8715723752975464,9.110000532344182
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_005,exp1_system_characterization/start_stop_6dof,131,91,0.6946564885496184,0.8703563213348389,9.080333582184357
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_005,exp1_system_characterization/start_stop_6dof,131,92,0.7022900763358778,0.8702719211578369,9.038297599258659
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_005,exp1_system_characterization/start_stop_6dof,131,93,0.7099236641221374,0.8654841184616089,8.996752341236855
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_005,exp1_system_characterization/start_stop_6dof,131,94,0.7175572519083969,0.8650733232498169,8.963304778126867
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_005,exp1_system_characterization/start_stop_6dof,131,95,0.7251908396946565,0.8634990453720093,8.933370204812636
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_005,exp1_system_characterization/start_stop_6dof,131,96,0.732824427480916,0.8624789118766785,8.913102517651298
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_005,exp1_system_characterization/start_stop_6dof,131,97,0.7404580152671756,0.8615885376930237,8.88798304002573
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_005,exp1_system_characterization/start_stop_6dof,131,98,0.7480916030534351,0.8525950908660889,8.840539513642717
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_005,exp1_system_characterization/start_stop_6dof,131,99,0.7557251908396947,0.8502857685089111,8.807301038219485
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_005,exp1_system_characterization/start_stop_6dof,131,100,0.7633587786259542,0.8481541275978088,8.764692519440011
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_005,exp1_system_characterization/start_stop_6dof,131,101,0.7709923664122137,0.8475801944732666,8.72602603572348
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_005,exp1_system_characterization/start_stop_6dof,131,102,0.7786259541984732,0.8428268432617188,8.700898035084865
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_005,exp1_system_characterization/start_stop_6dof,131,103,0.7862595419847328,0.8415074348449707,8.658234810899405
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_005,exp1_system_characterization/start_stop_6dof,131,104,0.7938931297709924,0.8312873840332031,8.617863309933396
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_005,exp1_system_characterization/start_stop_6dof,131,105,0.8015267175572519,0.8254225850105286,8.593330147836333
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_005,exp1_system_characterization/start_stop_6dof,131,106,0.8091603053435115,0.8254005312919617,8.558306304275193
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_005,exp1_system_characterization/start_stop_6dof,131,107,0.816793893129771,0.8198337554931641,8.532904844218319
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_005,exp1_system_characterization/start_stop_6dof,131,108,0.8244274809160306,0.8086768984794617,8.521994949320321
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_005,exp1_system_characterization/start_stop_6dof,131,109,0.8320610687022901,0.8086388111114502,8.498326295425398
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_005,exp1_system_characterization/start_stop_6dof,131,110,0.8396946564885496,0.8074461221694946,8.482611027127115
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_005,exp1_system_characterization/start_stop_6dof,131,111,0.8473282442748091,0.8064609169960022,8.468477819918949
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_005,exp1_system_characterization/start_stop_6dof,131,112,0.8549618320610687,0.8063458800315857,8.45534764794606
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_005,exp1_system_characterization/start_stop_6dof,131,113,0.8625954198473282,0.8044497966766357,8.450609529375336
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_005,exp1_system_characterization/start_stop_6dof,131,114,0.8702290076335878,0.804357647895813,8.440337635828476
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_005,exp1_system_characterization/start_stop_6dof,131,115,0.8778625954198473,0.8041264414787292,8.438856823090205
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_005,exp1_system_characterization/start_stop_6dof,131,116,0.8854961832061069,0.8015627264976501,8.427364952661344
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_005,exp1_system_characterization/start_stop_6dof,131,117,0.8931297709923665,0.8015401363372803,8.414476061653964
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_005,exp1_system_characterization/start_stop_6dof,131,118,0.9007633587786259,0.7990125417709351,8.415675453407337
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_005,exp1_system_characterization/start_stop_6dof,131,119,0.9083969465648855,0.7974250912666321,8.405715953843863
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_005,exp1_system_characterization/start_stop_6dof,131,120,0.916030534351145,0.7966477274894714,8.396825144465915
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_005,exp1_system_characterization/start_stop_6dof,131,121,0.9236641221374046,0.7965347170829773,8.390984676856636
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_005,exp1_system_characterization/start_stop_6dof,131,122,0.9312977099236641,0.7958865761756897,8.380322637462655
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_005,exp1_system_characterization/start_stop_6dof,131,123,0.9389312977099237,0.790094792842865,8.371854263197402
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_005,exp1_system_characterization/start_stop_6dof,131,124,0.9465648854961832,0.7856511473655701,8.365324276332858
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_005,exp1_system_characterization/start_stop_6dof,131,125,0.9541984732824428,0.7832286953926086,8.365175533950735
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_005,exp1_system_characterization/start_stop_6dof,131,126,0.9618320610687023,0.7791820168495178,8.360699476109957
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_005,exp1_system_characterization/start_stop_6dof,131,127,0.9694656488549618,0.7777839303016663,8.354409411571796
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_005,exp1_system_characterization/start_stop_6dof,131,128,0.9770992366412213,0.7727382779121399,8.346543764877897
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_005,exp1_system_characterization/start_stop_6dof,131,129,0.9847328244274809,0.7677460312843323,8.334900463709547
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_005,exp1_system_characterization/start_stop_6dof,131,130,0.9923664122137404,0.761503279209137,8.332113338482577
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_005,exp1_system_characterization/start_stop_6dof,131,131,1.0,0.7454084157943726,8.339747464470474
20260717_204156_controller_right,exp2_design_attribution,continuous_translation,trial_001,event_001,exp1_system_characterization/continuous_translation,23,1,0.043478260869565216,0.9047281742095947,18.562229200233332
20260717_204156_controller_right,exp2_design_attribution,continuous_translation,trial_001,event_001,exp1_system_characterization/continuous_translation,23,2,0.08695652173913043,0.8957775235176086,18.72147813277318
20260717_204156_controller_right,exp2_design_attribution,continuous_translation,trial_001,event_001,exp1_system_characterization/continuous_translation,23,3,0.13043478260869565,0.890201210975647,20.026496220798855
20260717_204156_controller_right,exp2_design_attribution,continuous_translation,trial_001,event_001,exp1_system_characterization/continuous_translation,23,4,0.17391304347826086,0.8850756883621216,19.019228035995003
20260717_204156_controller_right,exp2_design_attribution,continuous_translation,trial_001,event_001,exp1_system_characterization/continuous_translation,23,5,0.21739130434782608,0.8801546692848206,19.776131336350414
20260717_204156_controller_right,exp2_design_attribution,continuous_translation,trial_001,event_001,exp1_system_characterization/continuous_translation,23,6,0.2608695652173913,0.8795179128646851,20.10535150710909
20260717_204156_controller_right,exp2_design_attribution,continuous_translation,trial_001,event_001,exp1_system_characterization/continuous_translation,23,7,0.30434782608695654,0.8794348835945129,17.708276239506457
20260717_204156_controller_right,exp2_design_attribution,continuous_translation,trial_001,event_001,exp1_system_characterization/continuous_translation,23,8,0.34782608695652173,0.8791016936302185,18.126322760021118
20260717_204156_controller_right,exp2_design_attribution,continuous_translation,trial_001,event_001,exp1_system_characterization/continuous_translation,23,9,0.391304347826087,0.8754218220710754,18.23527140478138
20260717_204156_controller_right,exp2_design_attribution,continuous_translation,trial_001,event_001,exp1_system_characterization/continuous_translation,23,10,0.43478260869565216,0.8744479417800903,17.046769357474687
20260717_204156_controller_right,exp2_design_attribution,continuous_translation,trial_001,event_001,exp1_system_characterization/continuous_translation,23,11,0.4782608695652174,0.8735129237174988,17.083187931213022
20260717_204156_controller_right,exp2_design_attribution,continuous_translation,trial_001,event_001,exp1_system_characterization/continuous_translation,23,12,0.5217391304347826,0.8728245496749878,15.9559612745258
20260717_204156_controller_right,exp2_design_attribution,continuous_translation,trial_001,event_001,exp1_system_characterization/continuous_translation,23,13,0.5652173913043478,0.8726738095283508,14.997834479852127
20260717_204156_controller_right,exp2_design_attribution,continuous_translation,trial_001,event_001,exp1_system_characterization/continuous_translation,23,14,0.6086956521739131,0.8726643919944763,15.131366327739553
20260717_204156_controller_right,exp2_design_attribution,continuous_translation,trial_001,event_001,exp1_system_characterization/continuous_translation,23,15,0.6521739130434783,0.8721796274185181,14.374744869138867
20260717_204156_controller_right,exp2_design_attribution,continuous_translation,trial_001,event_001,exp1_system_characterization/continuous_translation,23,16,0.6956521739130435,0.8697823882102966,13.706453074419954
20260717_204156_controller_right,exp2_design_attribution,continuous_translation,trial_001,event_001,exp1_system_characterization/continuous_translation,23,17,0.7391304347826086,0.8694199323654175,13.669890977881161
20260717_204156_controller_right,exp2_design_attribution,continuous_translation,trial_001,event_001,exp1_system_characterization/continuous_translation,23,18,0.782608695652174,0.8650833964347839,13.118164621033372
20260717_204156_controller_right,exp2_design_attribution,continuous_translation,trial_001,event_001,exp1_system_characterization/continuous_translation,23,19,0.8260869565217391,0.8629943132400513,13.184999255459735
20260717_204156_controller_right,exp2_design_attribution,continuous_translation,trial_001,event_001,exp1_system_characterization/continuous_translation,23,20,0.8695652173913043,0.8608521223068237,13.452109991666694
20260717_204156_controller_right,exp2_design_attribution,continuous_translation,trial_001,event_001,exp1_system_characterization/continuous_translation,23,21,0.9130434782608695,0.8599616885185242,13.285057599396051
20260717_204156_controller_right,exp2_design_attribution,continuous_translation,trial_001,event_001,exp1_system_characterization/continuous_translation,23,22,0.9565217391304348,0.8578438758850098,13.479922205522774
20260717_204156_controller_right,exp2_design_attribution,continuous_translation,trial_001,event_001,exp1_system_characterization/continuous_translation,23,23,1.0,0.8524748086929321,13.574250814218436
20260717_204156_controller_right,exp2_design_attribution,continuous_translation,trial_001,event_002,exp1_system_characterization/continuous_translation,15,1,0.06666666666666667,0.9137000441551208,15.09182011179153
20260717_204156_controller_right,exp2_design_attribution,continuous_translation,trial_001,event_002,exp1_system_characterization/continuous_translation,15,2,0.13333333333333333,0.9090815782546997,16.118586183134845
20260717_204156_controller_right,exp2_design_attribution,continuous_translation,trial_001,event_002,exp1_system_characterization/continuous_translation,15,3,0.2,0.9089990258216858,15.436273056087622
20260717_204156_controller_right,exp2_design_attribution,continuous_translation,trial_001,event_002,exp1_system_characterization/continuous_translation,15,4,0.26666666666666666,0.9080243110656738,15.44330483298111
20260717_204156_controller_right,exp2_design_attribution,continuous_translation,trial_001,event_002,exp1_system_characterization/continuous_translation,15,5,0.3333333333333333,0.9080231189727783,15.145841007896033
20260717_204156_controller_right,exp2_design_attribution,continuous_translation,trial_001,event_002,exp1_system_characterization/continuous_translation,15,6,0.4,0.9066081047058105,15.081486830205085
20260717_204156_controller_right,exp2_design_attribution,continuous_translation,trial_001,event_002,exp1_system_characterization/continuous_translation,15,7,0.4666666666666667,0.9064225554466248,14.387660776175865
20260717_204156_controller_right,exp2_design_attribution,continuous_translation,trial_001,event_002,exp1_system_characterization/continuous_translation,15,8,0.5333333333333333,0.9062154293060303,13.911737620077425
20260717_204156_controller_right,exp2_design_attribution,continuous_translation,trial_001,event_002,exp1_system_characterization/continuous_translation,15,9,0.6,0.9043959975242615,13.981289548619221
20260717_204156_controller_right,exp2_design_attribution,continuous_translation,trial_001,event_002,exp1_system_characterization/continuous_translation,15,10,0.6666666666666666,0.9019209742546082,14.58638103586367
20260717_204156_controller_right,exp2_design_attribution,continuous_translation,trial_001,event_002,exp1_system_characterization/continuous_translation,15,11,0.7333333333333333,0.8985165357589722,14.730088488535461
20260717_204156_controller_right,exp2_design_attribution,continuous_translation,trial_001,event_002,exp1_system_characterization/continuous_translation,15,12,0.8,0.8980029225349426,14.395501012428854
20260717_204156_controller_right,exp2_design_attribution,continuous_translation,trial_001,event_002,exp1_system_characterization/continuous_translation,15,13,0.8666666666666667,0.8950653076171875,14.253210347437955
20260717_204156_controller_right,exp2_design_attribution,continuous_translation,trial_001,event_002,exp1_system_characterization/continuous_translation,15,14,0.9333333333333333,0.8930227756500244,14.333663741618087
20260717_204156_controller_right,exp2_design_attribution,continuous_translation,trial_001,event_002,exp1_system_characterization/continuous_translation,15,15,1.0,0.888218879699707,14.270914172928006
20260717_204156_controller_right,exp2_design_attribution,continuous_translation,trial_001,event_003,exp1_system_characterization/continuous_translation,21,1,0.047619047619047616,0.9093632698059082,8.264891437702968
20260717_204156_controller_right,exp2_design_attribution,continuous_translation,trial_001,event_003,exp1_system_characterization/continuous_translation,21,2,0.09523809523809523,0.9028652310371399,8.897395589622063
20260717_204156_controller_right,exp2_design_attribution,continuous_translation,trial_001,event_003,exp1_system_characterization/continuous_translation,21,3,0.14285714285714285,0.8991135358810425,14.804372035627281
20260717_204156_controller_right,exp2_design_attribution,continuous_translation,trial_001,event_003,exp1_system_characterization/continuous_translation,21,4,0.19047619047619047,0.8919736742973328,16.00088766199594
20260717_204156_controller_right,exp2_design_attribution,continuous_translation,trial_001,event_003,exp1_system_characterization/continuous_translation,21,5,0.23809523809523808,0.8915437459945679,16.836155460355243
20260717_204156_controller_right,exp2_design_attribution,continuous_translation,trial_001,event_003,exp1_system_characterization/continuous_translation,21,6,0.2857142857142857,0.8911938071250916,18.75084935264617
20260717_204156_controller_right,exp2_design_attribution,continuous_translation,trial_001,event_003,exp1_system_characterization/continuous_translation,21,7,0.3333333333333333,0.8899772763252258,19.439184268484553
20260717_204156_controller_right,exp2_design_attribution,continuous_translation,trial_001,event_003,exp1_system_characterization/continuous_translation,21,8,0.38095238095238093,0.8885766267776489,18.858214468231026
20260717_204156_controller_right,exp2_design_attribution,continuous_translation,trial_001,event_003,exp1_system_characterization/continuous_translation,21,9,0.42857142857142855,0.8818944096565247,19.876634839448243
20260717_204156_controller_right,exp2_design_attribution,continuous_translation,trial_001,event_003,exp1_system_characterization/continuous_translation,21,10,0.47619047619047616,0.881272554397583,19.7891722318869
20260717_204156_controller_right,exp2_design_attribution,continuous_translation,trial_001,event_003,exp1_system_characterization/continuous_translation,21,11,0.5238095238095238,0.8774276971817017,19.463824584221666
20260717_204156_controller_right,exp2_design_attribution,continuous_translation,trial_001,event_003,exp1_system_characterization/continuous_translation,21,12,0.5714285714285714,0.8764636516571045,19.947941916031038
20260717_204156_controller_right,exp2_design_attribution,continuous_translation,trial_001,event_003,exp1_system_characterization/continuous_translation,21,13,0.6190476190476191,0.8752500414848328,20.595564033474165
20260717_204156_controller_right,exp2_design_attribution,continuous_translation,trial_001,event_003,exp1_system_characterization/continuous_translation,21,14,0.6666666666666666,0.8751133680343628,19.9639463611753
20260717_204156_controller_right,exp2_design_attribution,continuous_translation,trial_001,event_003,exp1_system_characterization/continuous_translation,21,15,0.7142857142857143,0.8745623826980591,20.46287890969258
20260717_204156_controller_right,exp2_design_attribution,continuous_translation,trial_001,event_003,exp1_system_characterization/continuous_translation,21,16,0.7619047619047619,0.8638017177581787,20.78852404729286
20260717_204156_controller_right,exp2_design_attribution,continuous_translation,trial_001,event_003,exp1_system_characterization/continuous_translation,21,17,0.8095238095238095,0.8636917471885681,20.850960282033252
20260717_204156_controller_right,exp2_design_attribution,continuous_translation,trial_001,event_003,exp1_system_characterization/continuous_translation,21,18,0.8571428571428571,0.8593949675559998,21.190594832791703
20260717_204156_controller_right,exp2_design_attribution,continuous_translation,trial_001,event_003,exp1_system_characterization/continuous_translation,21,19,0.9047619047619048,0.8518962860107422,21.492341236361796
20260717_204156_controller_right,exp2_design_attribution,continuous_translation,trial_001,event_003,exp1_system_characterization/continuous_translation,21,20,0.9523809523809523,0.7992002367973328,21.763978586452602
20260717_204156_controller_right,exp2_design_attribution,continuous_translation,trial_001,event_003,exp1_system_characterization/continuous_translation,21,21,1.0,0.7670016288757324,22.064336361492618
20260717_204156_controller_right,exp2_design_attribution,continuous_translation,trial_001,event_004,exp1_system_characterization/continuous_translation,17,1,0.058823529411764705,0.9020858407020569,17.273989369823674
20260717_204156_controller_right,exp2_design_attribution,continuous_translation,trial_001,event_004,exp1_system_characterization/continuous_translation,17,2,0.11764705882352941,0.8983394503593445,20.34721573286175
20260717_204156_controller_right,exp2_design_attribution,continuous_translation,trial_001,event_004,exp1_system_characterization/continuous_translation,17,3,0.17647058823529413,0.8969645500183105,17.639709895668275
20260717_204156_controller_right,exp2_design_attribution,continuous_translation,trial_001,event_004,exp1_system_characterization/continuous_translation,17,4,0.23529411764705882,0.8953909277915955,17.051103321368085
20260717_204156_controller_right,exp2_design_attribution,continuous_translation,trial_001,event_004,exp1_system_characterization/continuous_translation,17,5,0.29411764705882354,0.8901593685150146,18.133711813966887
20260717_204156_controller_right,exp2_design_attribution,continuous_translation,trial_001,event_004,exp1_system_characterization/continuous_translation,17,6,0.35294117647058826,0.8891804814338684,19.743080138723474
20260717_204156_controller_right,exp2_design_attribution,continuous_translation,trial_001,event_004,exp1_system_characterization/continuous_translation,17,7,0.4117647058823529,0.8876609206199646,20.510901896929358
20260717_204156_controller_right,exp2_design_attribution,continuous_translation,trial_001,event_004,exp1_system_characterization/continuous_translation,17,8,0.47058823529411764,0.8874573707580566,20.1112664059638
20260717_204156_controller_right,exp2_design_attribution,continuous_translation,trial_001,event_004,exp1_system_characterization/continuous_translation,17,9,0.5294117647058824,0.8867136836051941,19.393539644352447
20260717_204156_controller_right,exp2_design_attribution,continuous_translation,trial_001,event_004,exp1_system_characterization/continuous_translation,17,10,0.5882352941176471,0.8771072030067444,18.547482964536577
20260717_204156_controller_right,exp2_design_attribution,continuous_translation,trial_001,event_004,exp1_system_characterization/continuous_translation,17,11,0.6470588235294118,0.8720003366470337,18.754951912145103
20260717_204156_controller_right,exp2_design_attribution,continuous_translation,trial_001,event_004,exp1_system_characterization/continuous_translation,17,12,0.7058823529411765,0.8670294880867004,18.890441681618015
20260717_204156_controller_right,exp2_design_attribution,continuous_translation,trial_001,event_004,exp1_system_characterization/continuous_translation,17,13,0.7647058823529411,0.863486647605896,18.709997237194592
20260717_204156_controller_right,exp2_design_attribution,continuous_translation,trial_001,event_004,exp1_system_characterization/continuous_translation,17,14,0.8235294117647058,0.8459818959236145,19.142738400266644
20260717_204156_controller_right,exp2_design_attribution,continuous_translation,trial_001,event_004,exp1_system_characterization/continuous_translation,17,15,0.8823529411764706,0.8391442894935608,19.607765007252087
20260717_204156_controller_right,exp2_design_attribution,continuous_translation,trial_001,event_004,exp1_system_characterization/continuous_translation,17,16,0.9411764705882353,0.8144429922103882,20.100043809153487
20260717_204156_controller_right,exp2_design_attribution,continuous_translation,trial_001,event_004,exp1_system_characterization/continuous_translation,17,17,1.0,0.8071708083152771,20.588106720139915
20260717_204156_controller_right,exp2_design_attribution,continuous_translation,trial_001,event_005,exp1_system_characterization/continuous_translation,22,1,0.045454545454545456,0.9074860215187073,30.286431419560493
20260717_204156_controller_right,exp2_design_attribution,continuous_translation,trial_001,event_005,exp1_system_characterization/continuous_translation,22,2,0.09090909090909091,0.9063543677330017,28.211853902486176
20260717_204156_controller_right,exp2_design_attribution,continuous_translation,trial_001,event_005,exp1_system_characterization/continuous_translation,22,3,0.13636363636363635,0.9043000936508179,28.543583403348652
20260717_204156_controller_right,exp2_design_attribution,continuous_translation,trial_001,event_005,exp1_system_characterization/continuous_translation,22,4,0.18181818181818182,0.9034953117370605,28.493182680145225
20260717_204156_controller_right,exp2_design_attribution,continuous_translation,trial_001,event_005,exp1_system_characterization/continuous_translation,22,5,0.22727272727272727,0.9033923149108887,24.25537779534333
20260717_204156_controller_right,exp2_design_attribution,continuous_translation,trial_001,event_005,exp1_system_characterization/continuous_translation,22,6,0.2727272727272727,0.9030653834342957,22.507452297999837
20260717_204156_controller_right,exp2_design_attribution,continuous_translation,trial_001,event_005,exp1_system_characterization/continuous_translation,22,7,0.3181818181818182,0.9024997353553772,22.58118233570409
20260717_204156_controller_right,exp2_design_attribution,continuous_translation,trial_001,event_005,exp1_system_characterization/continuous_translation,22,8,0.36363636363636365,0.8972881436347961,22.20070372315346
20260717_204156_controller_right,exp2_design_attribution,continuous_translation,trial_001,event_005,exp1_system_characterization/continuous_translation,22,9,0.4090909090909091,0.8958262801170349,20.04570192063731
20260717_204156_controller_right,exp2_design_attribution,continuous_translation,trial_001,event_005,exp1_system_characterization/continuous_translation,22,10,0.45454545454545453,0.8945749998092651,19.82291632376629
20260717_204156_controller_right,exp2_design_attribution,continuous_translation,trial_001,event_005,exp1_system_characterization/continuous_translation,22,11,0.5,0.8938930034637451,19.971349128965606
20260717_204156_controller_right,exp2_design_attribution,continuous_translation,trial_001,event_005,exp1_system_characterization/continuous_translation,22,12,0.5454545454545454,0.8935562372207642,19.4666831407289
20260717_204156_controller_right,exp2_design_attribution,continuous_translation,trial_001,event_005,exp1_system_characterization/continuous_translation,22,13,0.5909090909090909,0.8918203711509705,19.004822147198873
20260717_204156_controller_right,exp2_design_attribution,continuous_translation,trial_001,event_005,exp1_system_characterization/continuous_translation,22,14,0.6363636363636364,0.890619695186615,19.50308577752326
20260717_204156_controller_right,exp2_design_attribution,continuous_translation,trial_001,event_005,exp1_system_characterization/continuous_translation,22,15,0.6818181818181818,0.8876600861549377,19.884961670307163
20260717_204156_controller_right,exp2_design_attribution,continuous_translation,trial_001,event_005,exp1_system_characterization/continuous_translation,22,16,0.7272727272727273,0.8865965008735657,19.31488541908039
20260717_204156_controller_right,exp2_design_attribution,continuous_translation,trial_001,event_005,exp1_system_characterization/continuous_translation,22,17,0.7727272727272727,0.8855921626091003,20.217676399833618
20260717_204156_controller_right,exp2_design_attribution,continuous_translation,trial_001,event_005,exp1_system_characterization/continuous_translation,22,18,0.8181818181818182,0.8852629065513611,20.44853337017214
