segment,variant,active_frames,duration_s,reference_speed_median_m_s,reference_speed_p95_m_s,translation_median_mm,translation_p95_mm,rotation_median_deg,rotation_p95_deg,trailing_distance_median_mm,trailing_distance_p95_mm,cross_track_median_mm,cross_track_p95_mm,effective_lag_ms,lag_compensated_residual_mm,translation_jump_p95_mm,translation_jump_p99_mm,rotation_jump_p99_deg,update_rate_hz,hold_ratio_pct,observation_lag_median_ms,output_target_lag_median_ms,display_coverage_pct
4,One-Euro Anchor,114,1.8190697000027285,0.33134126983970213,0.4181914744803213,87.50326686938058,116.5018083769516,3.856181697893787,5.981162031426713,86.13531434295024,115.79822176017578,13.80128471620193,31.471415048630494,400.0,6.378031504145922,22.177431286418482,32.56967253742649,2.0665306729945603,9.485077098578952,85.96491228070175,216.4731999982905,216.4731999982905,100.0
4,EgoAnchor,114,1.8190697000027285,0.33134126983970213,0.4181914744803213,74.64181979564735,93.36090295833694,3.602138019748505,6.813950751746966,73.66714900498206,93.1721835849186,8.794704337190606,20.044895999590896,335.0,2.618042650575046,6.639013503941988,7.643706607700941,0.9537658157113852,67.58117432737502,0.0,216.4731999982905,285.20615511297365,100.0
4,EgoAnchor w/o capture-time alignment,114,1.8190697000027285,0.33134126983970213,0.4181914744803213,85.67242122732526,110.39498071419307,3.760007024970827,8.04636709058828,85.36483839305525,109.67576609212347,12.113870109021988,28.575344461588628,405.0,4.23434470045465,7.0837309266802695,8.21451045758814,1.0217671747465817,67.58117432737502,0.0,216.4731999982905,250.02289999974892,100.0
4,EgoAnchor w/o VCD,114,1.8190697000027285,0.33134126983970213,0.4181914744803213,74.64232082495474,93.36192720342262,3.602129898166918,6.813981839460294,73.66763863558258,93.17232787796132,8.794998003043847,20.045442915136206,335.0,2.6179664363399024,6.639314840228098,7.6447504479073976,0.9537541630039827,67.58117432737502,0.0,216.4731999982905,285.2095073394594,100.0
4,EgoAnchor w/o temporal synthesis,114,1.8190697000027285,0.33134126983970213,0.4181914744803213,58.15040789831528,81.95915933021715,3.45644079387855,7.431344816652362,57.59904841385281,80.85710086811595,6.280972350061993,16.623489629701037,285.00000000000006,5.422866254868158,24.560301945359726,32.63123093247413,3.853214899791724,9.485077098578952,85.96491228070175,216.4731999982905,216.4731999982905,100.0
4,EgoAnchor w/o StaticLock,114,1.8190697000027285,0.33134126983970213,0.4181914744803213,74.64247213098146,93.36199523558676,3.602128433663571,6.813978492136898,73.66772202370124,93.17245664024024,8.795037635547807,20.04551287081857,335.0,2.6179780985126415,6.63936533390487,7.6448790738482195,0.9537685217735006,67.58117432737502,0.0,216.4731999982905,285.2096461901965,100.0
5,Arrival-Hold,133,2.180478199996287,0.41009682577916146,0.5463588715606006,52.364819270070726,81.28277588150668,4.854878212764865,7.478697580050966,52.24926139184242,81.04761434650443,4.012037855018633,7.631405972701523,180.0,7.324159122029207,31.59593407946508,39.12451600783414,4.348562803781577,10.153538251721141,84.9624060150376,216.08730000298237,48.86739999346901,100.0
5,Capture-Hold,133,2.180478199996287,0.41009682577916146,0.5463588715606006,70.20207030347744,103.88089472840639,5.652027851329237,8.35392673797763,69.97805010250885,103.77472551858229,3.8748527110621866,9.041578254746494,240.0,7.35514687051053,27.123200815063775,46.736731307765616,4.180586635376663,10.153538251721141,84.9624060150376,216.08730000298237,216.08730000298237,100.0
5,One-Euro Anchor,133,2.180478199996287,0.41009682577916146,0.5463588715606006,110.37702484280983,147.31498897513615,7.980097847219417,10.391076656986291,110.23262472232148,146.95818701638643,7.995741703791563,25.24182230942801,370.0,8.081892703345503,27.106710281863545,43.27286405510227,2.741285366403394,10.153538251721141,84.9624060150376,216.08730000298237,216.08730000298237,100.0
5,EgoAnchor,133,2.180478199996287,0.41009682577916146,0.5463588715606006,91.55617906207402,119.51469458248161,6.79052352005556,9.478234449962189,91.50662453603236,119.334251625885,5.112563010382152,16.482592024479473,315.0,3.1574076768472983,9.163434455893547,9.9993528071186,1.2393794698314395,67.52102937394558,0.0,216.08730000298237,283.4966953159892,100.0
5,EgoAnchor w/o capture-time alignment,133,2.180478199996287,0.41009682577916146,0.5463588715606006,115.03604197834915,143.77467527956776,8.17783022930246,10.884739634570956,114.96505103113586,143.21714717569392,7.892294688717753,24.563072817320258,385.0,3.6654143227156712,9.666889187888085,10.525308793919564,1.250196752342372,67.52102937394558,0.0,216.08730000298237,250.02300000051036,100.0
5,EgoAnchor w/o VCD,133,2.180478199996287,0.41009682577916146,0.5463588715606006,91.55673018282123,119.51527810552538,6.7905626324198805,9.478241811590895,91.5071764876614,119.33464207775772,5.112577140123804,16.482780105975998,315.0,3.1574044374418793,9.163782580025481,9.999009142022633,1.2394973845961168,67.52102937394558,0.0,216.08730000298237,283.4994991644635,100.0
5,EgoAnchor w/o temporal synthesis,133,2.180478199996287,0.41009682577916146,0.5463588715606006,70.20207030347744,103.88089472840639,5.652027851329237,8.35392673797763,69.97805010250885,103.77472551858229,3.8748527110621866,9.041578254746494,240.0,7.35514687051053,27.123200815063775,46.736731307765616,4.180586635376663,10.153538251721141,84.9624060150376,216.08730000298237,216.08730000298237,100.0
5,EgoAnchor w/o StaticLock,133,2.180478199996287,0.41009682577916146,0.5463588715606006,91.55691914830454,119.51537603015099,6.790570315406543,9.478247712802288,91.50736525211376,119.33478457504741,5.112611660483264,16.482822720312228,315.0,3.1575461935170446,9.163768850972248,9.999085816906126,1.2395013902471792,67.52102937394558,0.0,216.08730000298237,283.5000284103444,100.0
6,Arrival-Hold,136,2.1246264000001247,0.31628107758872115,0.4562635347665315,45.352291299682875,72.95174003201363,2.4509342299700596,4.38829488089868,45.18384879221823,72.70558330913354,4.548401867842056,7.84215336237461,195.0,8.942202558911957,29.29341486806636,38.61519869684837,3.0177945498638272,9.502105191395355,86.02941176470588,222.92229999948177,49.49499999929685,100.0
6,Capture-Hold,136,2.1246264000001247,0.31628107758872115,0.4562635347665315,65.89512687902157,100.5297130959726,3.1266037442099996,4.7105687007035355,65.72585739477213,100.4812679878847,4.092061551777537,8.38513472157018,265.0,8.784177697043644,28.096240035626664,37.86676901768202,3.3271519638150604,9.502105191395355,86.02941176470588,222.92229999948177,222.92229999948177,100.0
6,One-Euro Anchor,136,2.1246264000001247,0.31628107758872115,0.4562635347665315,101.0354168095647,141.41340288010642,4.31640285289914,6.30764084897433,100.64549460010164,141.13235435978203,7.43696465116956,27.120385052251393,380.0,8.097140737535044,26.42449993945664,36.82916782538458,2.3016656716518726,9.502105191395355,86.02941176470588,222.92229999948177,222.92229999948177,100.0
6,EgoAnchor,136,2.1246264000001247,0.31628107758872115,0.4562635347665315,86.87476065198015,111.4721905990494,3.5652000973024265,5.442405112796726,86.68798390713575,111.22967065537354,4.731295403260932,12.942152995663056,340.0,6.161694325076259,8.048242551554877,8.930527299874074,1.0007404568708969,68.01506873840886,0.0,222.92229999948177,286.54584091782453,100.0
6,EgoAnchor w/o capture-time alignment,136,2.1246264000001247,0.31628107758872115,0.4562635347665315,96.43787182061831,124.37648651471947,4.153704857268025,5.919226684837246,96.41629264593234,124.09818358750303,5.546884413604245,26.676269057479196,385.0,6.3558267924740495,8.545694339366573,9.26458228544497,0.8422961228593195,68.01506873840886,0.0,222.92229999948177,250.0233000027947,100.0
6,EgoAnchor w/o VCD,136,2.1246264000001247,0.31628107758872115,0.4562635347665315,86.8751256816696,111.4733871027652,3.5653003505627234,5.44244120249422,86.68835450004659,111.23086524519411,4.7313076135513565,12.942341575694616,340.0,6.161689084685554,8.04838836531189,8.930890482314274,1.0007023568523505,68.01506873840886,0.0,222.92229999948177,286.5511384770798,100.0
6,EgoAnchor w/o temporal synthesis,136,2.1246264000001247,0.31628107758872115,0.4562635347665315,65.89512687902157,100.5297130959726,3.1266037442099996,4.7105687007035355,65.72585739477213,100.4812679878847,4.092061551777537,8.38513472157018,265.0,8.784177697043644,28.096240035626664,37.86676901768202,3.3271519638150604,9.502105191395355,86.02941176470588,222.92229999948177,222.92229999948177,100.0
6,EgoAnchor w/o StaticLock,136,2.1246264000001247,0.31628107758872115,0.4562635347665315,86.87514230929466,111.47344996541977,3.5651469537611833,5.442445537869177,86.6883681429994,111.23092838376596,4.731308269408839,12.94236775027228,340.0,6.161687344539801,8.045770109704764,8.930744183849422,1.000681456479632,68.01506873840886,0.0,222.92229999948177,286.55165380769176,100.0
7,Arrival-Hold,142,2.332915500002855,0.4033057565671434,0.5616335347558536,50.85560120830329,76.39457260684782,3.8093424326692,6.652142930515504,50.12423509079832,75.42175286109531,10.773251921131429,18.565373139213122,180.0,12.896493886751912,34.40054432325149,45.10255631670553,4.046772406278531,9.087520619732977,86.61971830985915,223.71650000059162,49.19949999748496,100.0
7,Capture-Hold,142,2.332915500002855,0.4033057565671434,0.5616335347558536,77.82843307847125,119.75824113225147,5.811733821329636,9.165388674478313,77.12169375926723,119.58030041714031,9.096625975581938,21.35746776128158,285.00000000000006,8.677203223999909,30.872569408630746,45.78354898331673,4.024963700193296,9.087520619732977,86.61971830985915,223.71650000059162,223.71650000059162,100.0
