frame_id,t_s,capture_t_s,period,decision,score,trans_raw_err_mm,rot_raw_err_deg,harmful_20mm_10deg,harmful_10mm_5deg,harmful_candidate
1357,30.52756959999533,30.361216699995566,recovery1,accepted,0.924113333,2.6093645972820734,2.8015217417741978,False,False,False
1360,30.639245799997298,30.486117799999192,recovery1,accepted,0.949190855,2.1782658198005143,1.7720040453859325,False,False,False
1362,30.7518529999943,30.570136599999387,recovery1,accepted,0.9171588,2.4647114838896003,2.734209874603814,False,False,False
1365,30.847451900001033,30.694424599998456,recovery1,accepted,0.912049234,2.8729527584248364,3.199670010578566,False,False,False
1367,30.929852799999935,30.778343599995424,recovery1,accepted,0.92986697,2.134659763590386,2.661663986587964,False,False,False
1370,31.056091200000083,30.903917999996338,recovery1,accepted,0.8940639,2.9571247559237475,3.268396320900335,False,False,False
1372,31.138672499997483,30.986031799999182,recovery1,accepted,0.9324343,2.405412182069054,1.6483089815185217,False,False,False
1374,31.251489800000854,31.06966999999713,recovery1,accepted,0.9068063,2.6826908451429756,4.412816781148449,False,False,False
1377,31.351240699994378,31.19433559999743,recovery1,accepted,0.9211503,2.041363168428269,1.9912347389380085,False,False,False
1379,31.458293899995624,31.277409800000896,recovery1,accepted,0.9346822,2.0341555772479682,2.816796354528114,False,False,False
1382,31.55523539999558,31.40448969999852,recovery1,accepted,0.9380186,2.1007197651871663,2.586517954227781,False,False,False
1384,31.669080299994675,31.48665389999951,recovery1,accepted,0.9200118,2.1927145377910637,2.841008216769173,False,False,False
1387,31.77744189999794,31.610586499999044,recovery1,accepted,0.9300612,2.37021477823872,3.0947118893369248,False,False,False
1389,31.860827899996366,31.694173600000795,recovery1,accepted,0.93358773,1.8999205171343314,2.189919272227144,False,False,False
1392,31.959765100000368,31.81953209999483,recovery1,accepted,0.921738,2.33649098118632,2.2050103270488144,False,False,False
1394,32.05810319999728,31.903033399998094,recovery1,accepted,0.92652446,1.9530240504979588,2.6802945556608364,False,False,False
1396,32.13900999999896,31.98586449999857,recovery1,accepted,0.918088555,2.142626432798072,3.17802056176726,False,False,False
1398,32.23622459999751,32.06978149999486,occ2,accepted,0.8673488,2.8365057913286393,4.281788979182733,False,False,False
1400,32.319539899996016,32.155077399998845,occ2,accepted,0.8891858,2.927651973938302,4.546382346704895,False,False,False
1403,32.44393370000034,32.2777494999973,occ2,accepted,0.9142233,2.440562390996793,2.8494039673663725,False,False,False
1405,32.527596599997196,32.360851899997215,occ2,accepted,0.8747566,2.8585892229817422,3.6667553240328226,False,False,False
1408,32.63897249999718,32.48542959999759,occ2,accepted,0.52363807,2.2013679360592926,2.320542792964976,False,False,False
1410,32.73630129999947,32.56901669999934,occ2,rejected,0.106508881,20.97719785773211,20.24434013342904,True,True,True
1458,35.52769350000017,34.56996029999573,occ2,accepted,1.0,2.247657881281228,4.380144065376614,False,False,False
1479,35.610512799998105,35.44411340000079,occ2,accepted,1.0,1.3976138898999604,2.466919317145942,False,False,False
1481,35.72205859999667,35.52799189999496,occ2,accepted,1.0,1.5398112347054251,2.106531981501044,False,False,False
1484,35.805941699996765,35.65301729999919,occ2,accepted,1.0,1.7078546934264385,1.9455168966288128,False,False,False
1486,35.93025810000108,35.73591549999401,occ2,accepted,0.9518962,1.528239841432703,1.9969945366064932,False,False,False
1488,36.013419399998384,35.81944300000032,occ2,accepted,0.9355939,1.7758590151641693,2.5470934515133283,False,False,False
1491,36.09700259999954,35.943792199999734,occ2,accepted,0.9368715,1.6522370525493404,2.040216758000332,False,False,False
1493,36.20865369999956,36.02719869999419,recovery2,accepted,0.9266759,1.1670067296999707,1.8317370354746312,False,False,False
1495,36.29383979999693,36.11041549999936,recovery2,accepted,0.9327357,1.4784172047527875,2.600032733713687,False,False,False
1498,36.40223149999656,36.236176200000045,recovery2,accepted,0.9222084,1.6791490646029699,3.627401919901834,False,False,False
1500,36.50113810000039,36.31963220000034,recovery2,accepted,0.9239635,2.337968089088049,2.9544844449390335,False,False,False
1503,36.61115349999454,36.44383299999754,recovery2,accepted,0.9183864,2.134113343560948,4.053709705956821,False,False,False
1506,36.70964769999409,36.56898809999984,recovery2,accepted,0.934454441,1.650368070116966,3.3276194744439085,False,False,False
1508,36.81918759999826,36.65280929999426,recovery2,accepted,0.9261771,1.9039213222786822,3.505694247242578,False,False,False
1510,36.902149599998666,36.73636219999753,recovery2,accepted,0.926697135,2.168919746744419,3.73128194012113,False,False,False
1513,37.027039599997806,36.86076350000076,recovery2,accepted,0.91639,2.2220380890723512,4.092239952854044,False,False,False
1515,37.16818019999482,36.94420369999716,recovery2,accepted,0.9281357,2.3486995007045937,4.149000641739285,False,False,False
1516,37.22211539999989,36.9851886999968,recovery2,accepted,0.930503,1.7809946215926615,2.772384676148607,False,False,False
1519,37.361081999995804,37.11054259999946,recovery2,accepted,0.9374412,1.6564227828122648,3.6160923641919958,False,False,False
1522,37.444112199998926,37.23588359999849,recovery2,accepted,0.929945,2.067364590811758,2.6450034358248034,False,False,False
1524,37.540566099996795,37.31910280000011,recovery2,accepted,0.915146351,2.1702819471886454,3.591185066765691,False,False,False
1527,37.6681843999977,37.44443009999668,recovery2,accepted,0.932504654,2.0633732208879207,4.157477501893443,False,False,False
1529,37.79307649999828,37.52659449999919,recovery2,accepted,0.9003939,2.415848639828434,5.810611802716293,False,True,False
1532,37.874645600000804,37.653366200000164,recovery2,accepted,0.942498744,1.8451161203536806,3.647857890606616,False,False,False
1535,37.99995879999915,37.77724599999783,recovery2,accepted,0.9357674,1.9772699337503776,4.600695967116007,False,False,False
1537,38.083371000000625,37.85981119999633,recovery2,accepted,0.9359835,1.9100149184349307,3.462133267759831,False,False,False
1541,38.19599129999551,38.02705359999527,recovery2,accepted,0.932946146,1.3676266363099463,3.767373479679917,False,False,False
1544,38.30553610000061,38.153202099994814,recovery2,accepted,0.9319483,1.2826829139728402,3.7731196247304783,False,False,False
1546,38.38809539999784,38.236870299995644,recovery2,accepted,0.912690461,1.399942353705328,3.35015892906389,False,False,False
1548,38.51387219999742,38.31859819999954,recovery2,accepted,0.893325,1.6182945780650537,4.063376578488081,False,False,False
1550,38.58518639999966,38.401866100000916,recovery2,accepted,0.9221175,1.5379001137753636,4.146938228207312,False,False,False
1553,38.694338499997684,38.527350799995475,recovery2,accepted,0.9098423,1.3561127584286696,3.4767861111700866,False,False,False
1555,38.804757099998824,38.609915099994396,recovery2,accepted,0.915905535,1.6723337382735706,2.8617094512441863,False,False,False
1557,38.902465699997265,38.69467319999967,recovery2,accepted,0.923788965,1.5129055468101849,2.2817477667200357,False,False,False
1560,39.00237489999563,38.819259899995814,recovery2,accepted,0.904529,1.5945704634948066,3.5858557902311583,False,False,False
1563,39.11047210000106,38.944877399997495,recovery2,accepted,0.928130031,1.454615713569744,2.3766376922159322,False,False,False
1565,39.20800059999601,39.02683189999516,recovery2,accepted,0.9378742,1.4394586316462794,2.299238562803848,False,False,False
1568,39.30456289999711,39.15283819999604,recovery2,accepted,0.946880639,1.1603237469478074,2.549460516095542,False,False,False
1570,39.40396359999431,39.23527990000002,recovery2,accepted,0.9572158,1.1877284961215742,2.250147277192317,False,False,False
1573,39.51269609999872,39.3644656999968,recovery2,accepted,0.932415068,1.6047265410841831,2.8186646182187998,False,False,False
1575,39.624865599995246,39.443585399996664,recovery2,accepted,0.9378392,1.5910530050304394,3.169576595327486,False,False,False
1578,39.73556549999921,39.56849610000063,recovery2,accepted,0.9515838,1.0515152918991963,2.365028330212145,False,False,False
1581,39.8335980999982,39.69364499999938,occ3,accepted,0.939048946,1.0785698627074212,2.2343602079196088,False,False,False
1583,39.94314999999915,39.777944800000114,occ3,accepted,0.9143439,1.7324552673849707,3.937108203756131,False,False,False
1585,40.04133609999553,39.85973269999522,occ3,accepted,0.916375756,1.6135925370665447,3.3368557259389466,False,False,False
1588,40.15172099999472,39.98466129999724,occ3,accepted,0.9178346,1.787249993904597,4.593833659987145,False,False,False
1590,40.23520469999494,40.06844070000079,occ3,accepted,0.8577987,0.6534903074262268,2.6607971382988733,False,False,False
1593,40.33389470000111,40.19355119999818,occ3,rejected,0.0288991723,12.071010592271184,4.417702867528692,False,True,False
1595,40.443338199998834,40.277220099997066,occ3,rejected,0.00214443,51.51156417441765,31.56905233421448,True,True,True
1621,42.20984429999953,41.36000779999449,occ3,accepted,1.0,2.4919724312219356,4.662911943724132,False,False,False
1639,42.30428259999462,42.11023469999782,occ3,accepted,1.0,1.7746685393161272,4.7841567388815385,False,False,False
1642,42.38781229999586,42.23491120000108,occ3,accepted,1.0,1.8315688455889454,3.604090631643734,False,False,False
1644,42.471738299995195,42.31838059999427,occ3,accepted,1.0,1.6042481608401966,4.396359731495282,False,False,False
1646,42.55555589999858,42.402417599994806,occ3,accepted,0.9305695,1.975693423768212,5.117232503940186,False,True,False
1648,42.69343780000054,42.48500619999686,occ3,accepted,0.9389055,1.8907445322742624,4.124841314750758,False,False,False
1651,42.833810899996024,42.60993039999448,occ3,accepted,0.952682853,1.3183799912207592,2.975770073876635,False,False,False
1655,42.92992279999453,42.77827249999973,recovery3,accepted,0.943293333,1.3495930736592467,3.4744462481794556,False,False,False
1657,43.04304029999912,42.860221199996886,recovery3,accepted,0.9496817,1.1316330051808836,2.1850879752512777,False,False,False
1660,43.1521259000001,42.985527599994384,recovery3,accepted,0.9467217,1.4866927733240138,2.4127451317690327,False,False,False
1663,43.24970399999438,43.110653699994145,recovery3,accepted,0.868403,1.5908286907310274,4.20079053412509,False,False,False
1665,43.36079319999408,43.1934334999969,recovery3,accepted,0.893231869,1.6396065223945124,4.21677894873125,False,False,False
1667,43.471723399998154,43.276879400000325,recovery3,accepted,0.9415355,1.0774008311306427,2.422770168918974,False,False,False
1671,43.582646199996816,43.44406859999435,recovery3,accepted,0.9269009,1.6820669773775394,4.8662724884573425,False,False,False
1673,43.678765399999975,43.52660900000046,recovery3,accepted,0.9208588,1.4971618365182244,3.72836935468355,False,False,False
1675,43.79083279999759,43.60970919999818,recovery3,accepted,0.9254853,1.5061255944976593,3.447875652408739,False,False,False
1678,43.88786679999612,43.73482369999692,recovery3,accepted,0.939256668,1.2851742240549466,2.978167469213619,False,False,False
1681,43.99968960000115,43.85992019999685,recovery3,accepted,0.941760659,0.9215730491210518,3.1919510253315897,False,False,False
1683,44.09573519999685,43.94321469999704,recovery3,accepted,0.943458,0.9585500660101369,1.7472840862668806,False,False,False
1685,44.20727509999415,44.027481599994644,recovery3,accepted,0.90842706,1.7338456708138585,5.863707308447175,False,True,False
1688,44.30395429999771,44.15167949999886,recovery3,accepted,0.921292245,1.4477687350070918,2.9265441398550336,False,False,False
1690,44.41611779999948,44.23464049999893,recovery3,accepted,0.935854256,1.6641481020011435,3.8073640859040236,False,False,False
1692,44.51336379999702,44.317988399998285,recovery3,accepted,0.918400764,1.7550273270962786,4.527246155990162,False,False,False
1695,44.63753809999616,44.44328179999866,recovery3,accepted,0.919574857,1.3257024938382589,3.1896905720063105,False,False,False
1697,44.72111759999825,44.52616359999956,recovery3,accepted,0.915047348,1.4628496449464041,4.066986094456001,False,False,False
1698,44.83295899999939,44.56828819999646,recovery3,accepted,0.9231797,1.0267735297569005,3.0517024540525095,False,False,False
1699,44.917646299996704,44.60967019999953,recovery3,accepted,0.9334895,1.5375356732773253,3.478838233125246,False,False,False
1704,45.026312800000596,44.81829529999959,recovery3,accepted,0.921321869,1.1048085993732129,3.969378390994763,False,False,False
1707,45.13762829999905,44.9430543999988,recovery3,accepted,0.8959278,1.6626798465815122,4.895759719126642,False,False,False
1710,45.23470839999936,45.06798639999761,recovery3,accepted,0.9423002,1.553223215310996,3.8590386962173744,False,False,False
1713,45.34587620000093,45.19292409999616,recovery3,accepted,0.948171258,1.2198517290090034,2.96760497438102,False,False,False
1715,45.458092099994246,45.27644819999841,occ4,accepted,0.9490561,1.3150344213491267,3.3013473867194874,False,False,False
1718,45.554050099999586,45.401752699995995,occ4,accepted,0.9408206,1.491191980855673,3.6182082529927286,False,False,False
1720,45.665460899996106,45.48478310000064,occ4,accepted,0.9529864,1.6010814467652794,2.552680841852094,False,False,False
1723,45.75020869999571,45.60942679999425,occ4,accepted,0.942035854,2.1124645596821265,3.320278209863583,False,False,False
1725,45.874420699998154,45.69274349999614,occ4,accepted,0.701240659,2.3010469964963725,5.34228375559324,False,True,False
1728,45.970673799994984,45.81770929999766,occ4,accepted,0.232581079,12.170710020494496,15.02840678664403,True,True,True
1761,48.04125379999459,47.19265359999554,occ4,accepted,1.0,1.7647582515894353,3.472625056214822,False,False,False
1778,48.12597829999868,47.90095979999751,occ4,accepted,1.0,1.10599510316891,3.400047269051787,False,False,False
1782,48.20691799999622,48.067242799996166,occ4,accepted,1.0,1.0706490066613803,4.369348669042018,False,False,False
1784,48.35893369999394,48.15145539999503,occ4,accepted,1.0,1.542987548761438,5.8586993265519505,False,True,False
1787,48.45800579999923,48.275852799997665,occ4,accepted,0.8583688,2.3778853170993246,6.220791781644714,False,True,False
1790,48.554609699996945,48.40409009999712,recovery4,accepted,0.928910136,1.325086121662385,4.387294425422994,False,False,False
1792,48.651497999999265,48.48424089999753,recovery4,accepted,0.932602942,1.6311758732830952,4.649936168418646,False,False,False
1795,48.76214479999908,48.60914480000065,recovery4,accepted,0.917071,1.7946391835391164,3.849648387024689,False,False,False
1797,48.84503749999567,48.693093599998974,recovery4,accepted,0.8991325,1.8913330909520831,5.787058658932479,False,True,False
1799,48.970661599996674,48.775862899994536,recovery4,accepted,0.933006048,1.3831217468813943,3.397069697089761,False,False,False
1802,49.09579819999635,48.9008887999953,recovery4,accepted,0.9374187,1.1782159869710693,2.773771074580604,False,False,False
1805,49.17849329999444,49.02588739999919,recovery4,accepted,0.9265093,1.6512915210540917,3.6513885370738186,False,False,False
1806,49.261560899998585,49.067879299997,recovery4,accepted,0.945848167,1.234044016444266,3.1755828932582664,False,False,False
1809,49.37393009999505,49.192439999998896,recovery4,accepted,0.945045769,1.2772506862207682,2.86546994984957,False,False,False
1812,49.47023410000111,49.31757029999426,recovery4,accepted,0.948186457,1.1099125474329197,4.023673612317486,False,False,False
1814,49.59502619999694,49.400779099996726,recovery4,accepted,0.9381273,1.2296298521343776,3.740714711397512,False,False,False
1817,49.67776649999723,49.525557499997376,recovery4,accepted,0.9380158,1.2408535452635054,3.455312420598758,False,False,False
1819,49.7751003999947,49.60898539999471,recovery4,accepted,0.9492737,1.0013960306137846,2.5933984837166966,False,False,False
1822,49.87286809999932,49.73388899999554,recovery4,accepted,0.957269847,1.0792339295603197,2.54334286383853,False,False,False
1824,49.98325040000054,49.817380100001174,recovery4,accepted,0.9467644,1.313378838246368,2.75989895882984,False,False,False
1826,50.0824466999984,49.90053369999805,recovery4,accepted,0.9466065,0.9553933271945372,2.5728377026456424,False,False,False
1829,50.17899039999611,50.02521110000089,recovery4,accepted,0.9486623,0.9100169335667544,3.3524463083787883,False,False,False
1831,50.26154249999672,50.10848260000057,recovery4,accepted,0.947095454,1.1630944280557296,4.0877729959493045,False,False,False
1834,50.38695499999449,50.23387769999681,recovery4,accepted,0.9481931,1.1678532179011938,2.978207312211992,False,False,False
1835,50.469902599994384,50.275391299997864,recovery4,accepted,0.934432566,1.30743974507162,4.209853972726928,False,False,False
1838,50.58186990000104,50.400246899997,recovery4,accepted,0.942979455,1.2000206957136184,3.4350647953745814,False,False,False
1841,50.67823969999881,50.52520079999522,recovery4,accepted,0.938969,1.4216358415005672,3.7735776370357774,False,False,False
1843,50.791026499995496,50.60889099999622,recovery4,accepted,0.9110965,2.0504137669614075,4.32992146576651,False,False,False
1846,50.885832299994945,50.733782799994515,recovery4,accepted,0.860934854,1.9155661759312088,4.001237066557891,False,False,False
1848,50.983199099995545,50.81692469999689,recovery4,accepted,0.8958947,1.9866938946976795,4.326643895171181,False,False,False
1850,51.09535060000053,50.90013750000071,recovery4,accepted,0.9027353,1.5876142299759115,4.4713803560607035,False,False,False
1853,51.17741649999516,51.02688739999576,occ5,accepted,0.9029655,2.1917712563977534,4.72610363461231,False,False,False
1855,51.28946499999438,51.10860870000033,occ5,accepted,0.9319591,1.9199260260894973,5.65264115229769,False,True,False
1858,51.40078549999453,51.2334006999954,occ5,accepted,0.9228132,1.1548931191681804,4.361544988281558,False,False,False
1860,51.49886129999504,51.316709300001094,occ5,accepted,0.933111548,1.3858063266178247,2.286255708003225,False,False,False
1863,51.59534949999943,51.442305299999134,occ5,accepted,0.9510604,1.2993223967037733,1.7730081886238744,False,False,False
1865,51.67819719999534,51.524903300000005,occ5,accepted,0.644811749,0.9674940316658226,3.605286109737631,False,False,False
1867,51.816824999994424,51.60865769999509,occ5,rejected,0.144365773,13.685441047201,24.567087728476704,True,True,True
1900,53.802827100000286,52.983152099994186,occ5,accepted,1.0,2.333903358155291,3.6521561953765107,False,False,False
1918,53.88675610000064,53.733598099999654,occ5,accepted,1.0,2.1226046538733705,5.1716416421102585,False,True,False
1919,53.969897799994214,53.77539550000074,occ5,accepted,1.0,2.5300093887430393,4.955832315515792,False,False,False
1922,54.066360999997414,53.89987979999569,occ5,accepted,1.0,2.3389941536644026,5.381626800187725,False,True,False
1924,54.15033889999904,53.98472409999522,occ5,accepted,0.9280164,1.5508497047092726,2.747476931086888,False,False,False
1926,54.275003700000525,54.06667839999864,occ5,accepted,0.9210172,2.1490009973233506,4.3383378274943105,False,False,False
1929,54.399613800000225,54.19170889999805,occ5,accepted,0.9302526,1.4981485025857733,3.66295196833643,False,False,False
1932,54.51051309999457,54.31677779999882,occ5,accepted,0.950662732,1.4452090632525958,2.6563015310080416,False,False,False
1933,54.66510629999539,54.358076699994854,occ5,accepted,0.955729067,1.2960530180393044,2.5679676419132247,False,False,False
1937,54.77544979999948,54.52480739999737,occ5,accepted,0.9358862,1.7276557918185174,3.955400071404847,False,False,False
1941,54.87401469999895,54.692210099994554,recovery5,accepted,0.950106442,1.252193055435803,3.4823300822166425,False,False,False
1944,54.969024199999694,54.81693649999943,recovery5,accepted,0.9158273,1.975778799583096,4.013724480723206,False,False,False
1946,55.06644270000106,54.899770699994406,recovery5,accepted,0.91358304,2.2520935375098863,3.6209803015880375,False,False,False
1948,55.17780979999952,54.983244999995804,recovery5,accepted,0.927834868,1.5770299837292248,3.6336612654372886,False,False,False
1951,55.26504329999443,55.1078880999994,recovery5,accepted,0.9368957,1.2239954106722164,3.2855939633421056,False,False,False
1953,55.35884989999613,55.19169999999576,recovery5,accepted,0.917562664,2.0220012903370383,4.6662041204617255,False,False,False
1955,55.45760029999656,55.278746600000886,recovery5,accepted,0.9369558,1.6345280011599685,3.9028790206174944,False,False,False
1958,55.55307660000108,55.39981109999644,recovery5,accepted,0.9359166,1.2505033025918062,4.0958113108837155,False,False,False
1960,55.636229199997615,55.483849199998076,recovery5,accepted,0.940319657,1.5604075966660151,3.8165968263733157,False,False,False
1963,55.761730300000636,55.60862880000059,recovery5,accepted,0.922384739,1.5031989621200688,3.733625748188479,False,False,False
1965,55.84584729999915,55.69216619999497,recovery5,accepted,0.840944767,3.4286137316572876,6.729689059922913,False,True,False
1966,55.969903799996246,55.733888700000534,recovery5,accepted,0.885235369,1.8714776232851336,4.150012692583126,False,False,False
1969,56.05331939999451,55.858710199994675,recovery5,accepted,0.935798,1.3191384759291105,2.816429891662599,False,False,False
1972,56.16568879999977,55.98344489999727,recovery5,accepted,0.94922775,1.151250857086198,3.1691577675511655,False,False,False
1974,56.2761354999966,56.066893700000946,recovery5,accepted,0.946358562,1.1823226524288606,2.9785835585267884,False,False,False
1975,56.44132869999885,56.10781019999558,recovery5,accepted,0.95189786,1.3344630528253913,2.7326731262350004,False,False,False
1978,56.5527912999969,56.233607800000755,recovery5,accepted,0.958189368,1.2063189435522577,1.9362142453591769,False,False,False
1983,56.63683649999439,56.44170329999906,recovery5,accepted,0.9248071,1.6863462576279915,3.700992425871412,False,False,False
1987,56.77497579999908,56.609490599999845,recovery5,accepted,0.9250855,1.1310079350297377,3.041282666724485,False,False,False
1989,56.844145799994294,56.691146799996204,recovery5,accepted,0.9251405,1.6577358721944457,3.345008040841502,False,False,False
1990,56.96933459999855,56.73271479999676,recovery5,accepted,0.9242729,1.5729692643920268,3.2174369585112657,False,False,False
1994,57.06634349999513,56.89964409999811,recovery5,accepted,0.9175561,1.890130879563954,3.395394681226381,False,False,False
1996,57.16467289999855,56.982794799994736,recovery5,accepted,0.918802,2.0350996955830047,3.8134414147549696,False,False,False
1998,57.27467869999964,57.0666584999999,recovery5,accepted,0.954028666,1.0991659885433283,2.5932521147287875,False,False,False
2001,57.39969079999719,57.19164230000024,recovery5,accepted,0.936300159,0.9146777899126198,1.6943463870011854,False,False,False
2003,57.49775289999525,57.274982199996884,recovery5,accepted,0.9014841,1.905425627042972,3.289828156141051,False,False,False
2007,57.62296849999984,57.441742399998475,recovery5,accepted,0.9139282,2.0126443673982712,3.3711611186519894,False,False,False
2009,57.71964930000104,57.52498879999621,recovery5,accepted,0.9341962,1.3284258409655578,2.4058049623227973,False,False,False
2012,57.831835500001034,57.649287000000186,recovery5,accepted,0.92805326,1.3851777454203333,2.585547888402469,False,False,False
2013,57.899617999995826,57.691450300000724,recovery5,accepted,0.9332948,1.3651787087015324,2.5320562007464655,False,False,False
2017,58.02467849999812,57.85805519999849,recovery5,accepted,0.93653363,1.2854695726205623,2.391372278251998,False,False,False
2019,58.10784810000041,57.941076499999326,recovery5,accepted,0.9379071,1.1275287276212715,2.4301295884899683,False,False,False
2021,58.2194410000011,58.0251231000002,recovery5,accepted,0.938218,1.1877486803442918,2.739316169661294,False,False,False
2024,58.31698409999808,58.15058560000034,recovery5,accepted,0.930211961,1.39337790081874,3.7352808835202755,False,False,False
2027,58.42891089999466,58.27523889999429,recovery5,accepted,0.943678,1.1965845352399505,2.758808188624991,False,False,False
2029,58.511495599996124,58.358086000000185,recovery5,accepted,0.9267388,2.066949579076595,4.825322808185787,False,False,False
2032,58.63558969999576,58.48338230000081,recovery5,accepted,0.954026461,1.0858508682166075,2.899911880773939,False,False,False
2033,58.733386100000644,58.52477060000092,recovery5,accepted,0.945344865,1.0123743664539244,3.006978461013776,False,False,False
2037,58.843572400000994,58.69065849999606,recovery5,accepted,0.919083238,1.7546025904771108,3.6255000889416307,False,False,False
2039,58.94093769999745,58.77612930000032,recovery5,accepted,0.9379593,1.3033724884410314,3.4225676285343547,False,False,False
2040,59.05277949999436,58.816333199996734,recovery5,accepted,0.9407129,0.9153926408499246,2.400403371292262,False,False,False
2043,59.14947140000004,58.9412513999996,recovery5,accepted,0.934160054,0.8338980949636958,2.982221285857138,False,False,False
2046,59.263309499998286,59.06689099999494,recovery5,accepted,0.9408911,1.3774853223809567,2.44564462724474,False,False,False
2048,59.3440855000008,59.14980269999796,recovery5,accepted,0.9446815,0.649764099487106,2.5894434225635634,False,False,False
2051,59.45734409999568,59.275763199999346,occ6,accepted,0.942478657,0.8869447447687797,3.6764482287372378,False,False,False
2054,59.55241369999567,59.39975889999914,occ6,accepted,0.9500064,0.6782082568028884,3.0531117474098277,False,False,False
2056,59.67714680000063,59.48311359999934,occ6,accepted,0.94689846,1.0742900349016615,3.4368392675087525,False,False,False
2058,59.76036329999624,59.56575029999658,occ6,accepted,0.9423727,0.9834057789159318,2.4860110427234834,False,False,False
2060,59.85843290000048,59.64890379999997,occ6,accepted,0.9535648,0.9978162446130797,2.3165206366588564,False,False,False
2063,59.95638329999929,59.774575299998105,occ6,accepted,0.286474943,7.869615590036799,5.50437238086965,False,True,False
2066,60.08051390000037,59.899227699999756,occ6,rejected,0.04929401,38.0216068410751,25.60463650436793,True,True,True
2094,61.87276649999694,61.06702499999665,occ6,accepted,1.0,1.4884149329605627,3.9071439952138465,False,False,False
2110,61.96873069999856,61.73285969999415,occ6,accepted,1.0,1.2412265328175003,4.30128475604691,False,False,False
2112,62.05185479999636,61.81604589999915,occ6,accepted,1.0,1.0903200422596948,3.7906652891314883,False,False,False
2116,62.135193599999184,61.98247319999791,occ6,accepted,1.0,1.22531315786644,2.983008403012874,False,False,False
2118,62.2323550000001,62.06585319999431,occ6,accepted,0.9442529,0.8589934068590108,2.3518572083849016,False,False,False
2120,62.34376909999992,62.148623999994015,occ6,accepted,0.949516058,1.1310316634683757,2.620828387295934,False,False,False
2123,62.426776299995254,62.2751059000002,recovery6,accepted,0.9382505,0.930855766695874,2.661520603050005,False,False,False
2125,62.53868320000038,62.3577129999976,recovery6,accepted,0.9383935,0.9794419410757546,2.4585935590921033,False,False,False
2128,62.635497700001,62.4826166999992,recovery6,accepted,0.932159,1.0970162615371746,3.577175443913085,False,False,False
2130,62.76006849999976,62.56560349999927,recovery6,accepted,0.9521913,1.0625351096580278,2.909014573694617,False,False,False
2131,62.85767520000081,62.608234999999695,recovery6,accepted,0.9238525,0.9215800513400809,4.354551719687155,False,False,False
2135,62.96810089999781,62.77439299999969,recovery6,accepted,0.933398545,1.1712611889446325,3.4282279252549843,False,False,False
2137,63.05166079999617,62.85798480000085,recovery6,accepted,0.9108121,1.4431991617510174,5.283737352743712,False,True,False
2140,63.16403960000025,62.98200910000014,recovery6,accepted,0.9437453,0.8012359313585582,3.0261056828986694,False,False,False
2142,63.24652829999832,63.06581909999659,recovery6,accepted,0.937307,1.1257388158884785,3.8329878451037436,False,False,False
2145,63.37174879999657,63.1902620999972,recovery6,accepted,0.926392,1.0911352942176333,3.46917148441618,False,False,False
2148,63.47121039999911,63.31549029999587,recovery6,accepted,0.929399848,1.1597583788877832,3.3061763322216358,False,False,False
2150,63.56581689999439,63.399215799996455,recovery6,accepted,0.9271306,1.636855556789605,3.9020404248426126,False,False,False
2152,63.66482779999933,63.48551959999895,recovery6,accepted,0.9345458,1.3901645134040423,3.7430836139984507,False,False,False
2154,63.76001969999925,63.566121699994255,recovery6,accepted,0.945414245,1.0567632048656699,2.689901803435277,False,False,False
2157,63.857864300000074,63.690394400000514,recovery6,accepted,0.946882546,0.9806051394850911,2.7395753695889375,False,False,False
2160,63.96888249999756,63.81544099999883,recovery6,accepted,0.9401477,1.0220528404282303,3.730731137885928,False,False,False
2161,64.06558650000079,63.858179399998335,recovery6,accepted,0.941027462,1.0492733126187717,3.003867173651776,False,False,False
2164,64.18997059999674,63.98219260000042,recovery6,accepted,0.9354275,1.0643020894364914,2.9338038472082357,False,False,False
2165,64.27333530000033,64.02402140000049,recovery6,accepted,0.9167344,1.2072502881974598,3.854775088686989,False,False,False
2168,64.41278890000103,64.14877659999911,recovery6,accepted,0.9381973,1.3000573300100915,3.4949016789865115,False,False,False
2172,64.46815329999663,64.31553619999613,recovery6,accepted,0.91149056,1.696562334553319,5.372201495649475,False,True,False
2174,64.56544909999502,64.39843629999814,recovery6,accepted,0.914174139,1.4751659583227823,4.261620347943326,False,False,False
2176,64.66360039999563,64.48182380000071,recovery6,accepted,0.91827774,1.3997155593157802,3.500875411950927,False,False,False
2179,64.76008519999596,64.60702930000116,recovery6,accepted,0.9190338,1.2677611475309523,4.054214161935526,False,False,False
2181,64.85697239999718,64.69029369999771,occ7,accepted,0.926217258,1.3496084344738613,3.946079669712369,False,False,False
2184,64.96771620000072,64.81600489999983,occ7,accepted,0.929102063,1.354339152873085,3.7380484813854324,False,False,False
2186,65.05138989999978,64.89867129999766,occ7,accepted,0.9372057,1.2975158088875884,4.085321645444817,False,False,False
2188,65.19054730000062,64.9815935000006,occ7,accepted,0.9466864,1.1462068477870724,3.804400185772973,False,False,False
2192,65.28828499999508,65.14830280000024,occ7,accepted,0.9367803,0.6835894754966884,3.6830470772774113,False,False,False
2194,65.39855030000035,65.23214339999686,occ7,accepted,0.834589958,1.174656414595365,4.132509306483487,False,False,False
2196,65.49783979999484,65.3154521999968,occ7,accepted,0.232911751,6.479643503263943,11.848037945599343,True,True,True
