experiment_id,scenario_id,condition_id,variant_label,metric_name,trial_count,median,iqr,p95
exp1_system_characterization,static_head_motion,exp1_system_characterization/static_head_motion,Capture-Hold,visual_perception_hz,5,9.663731208708738,0.01659183672180653,9.712259862001114
exp1_system_characterization,static_head_motion,exp1_system_characterization/static_head_motion,Capture-Hold,render_hz,5,64.24865721545093,0.792750273103465,65.03914659021942
exp1_system_characterization,static_head_motion,exp1_system_characterization/static_head_motion,One-Euro Anchor,reference_coverage,5,1.0,0.0,1.0
exp1_system_characterization,static_head_motion,exp1_system_characterization/static_head_motion,One-Euro Anchor,display_coverage,5,1.0,0.0,1.0
exp1_system_characterization,static_head_motion,exp1_system_characterization/static_head_motion,One-Euro Anchor,output_coverage,5,1.0,0.0,1.0
exp1_system_characterization,static_head_motion,exp1_system_characterization/static_head_motion,One-Euro Anchor,translation_error_mm_median,5,4.2032717009897365,0.8758017206739934,4.917575412177194
exp1_system_characterization,static_head_motion,exp1_system_characterization/static_head_motion,One-Euro Anchor,translation_error_mm_iqr,5,2.715321509284476,1.2212161666125803,3.636782348735683
exp1_system_characterization,static_head_motion,exp1_system_characterization/static_head_motion,One-Euro Anchor,translation_error_mm_p95,5,8.001542881662074,0.7616915554358856,9.006290042996
exp1_system_characterization,static_head_motion,exp1_system_characterization/static_head_motion,One-Euro Anchor,rotation_error_deg_median,5,2.7979467179800177,0.31089653330535016,3.2442403648007323
exp1_system_characterization,static_head_motion,exp1_system_characterization/static_head_motion,One-Euro Anchor,rotation_error_deg_iqr,5,0.6958494588233055,0.20200969661927992,1.76657426624616
exp1_system_characterization,static_head_motion,exp1_system_characterization/static_head_motion,One-Euro Anchor,rotation_error_deg_p95,5,3.748835188186208,0.12343932881760811,5.086551572789968
exp1_system_characterization,static_head_motion,exp1_system_characterization/static_head_motion,One-Euro Anchor,candidate_arrival_p50_ms,5,166.7779999988852,0.1640999980736524,167.50000000029104
exp1_system_characterization,static_head_motion,exp1_system_characterization/static_head_motion,One-Euro Anchor,candidate_arrival_p95_ms,5,208.02844000136247,8.68789000160183,220.28786799724912
exp1_system_characterization,static_head_motion,exp1_system_characterization/static_head_motion,One-Euro Anchor,candidate_processing_p50_ms,5,74.96040000021458,0.14305000193417072,75.18191999867558
exp1_system_characterization,static_head_motion,exp1_system_characterization/static_head_motion,One-Euro Anchor,candidate_processing_p95_ms,5,85.92879999950527,1.3777649974450554,89.40801200002433
exp1_system_characterization,static_head_motion,exp1_system_characterization/static_head_motion,One-Euro Anchor,observation_age_p50_ms,5,216.58659999957308,0.24135000057867728,221.752410002955
exp1_system_characterization,static_head_motion,exp1_system_characterization/static_head_motion,One-Euro Anchor,observation_age_p95_ms,5,277.6958799979184,0.4825599979085382,294.54722399939783
exp1_system_characterization,static_head_motion,exp1_system_characterization/static_head_motion,One-Euro Anchor,smoothing_delay_p50_ms,5,216.58659999957308,0.24135000057867728,221.752410002955
exp1_system_characterization,static_head_motion,exp1_system_characterization/static_head_motion,One-Euro Anchor,smoothing_delay_p95_ms,5,277.6958799979184,0.4825599979085382,294.54722399939783
exp1_system_characterization,static_head_motion,exp1_system_characterization/static_head_motion,One-Euro Anchor,visual_perception_hz,5,9.663731208708738,0.01659183672180653,9.712259862001114
exp1_system_characterization,static_head_motion,exp1_system_characterization/static_head_motion,One-Euro Anchor,render_hz,5,64.24865721545093,0.792750273103465,65.03914659021942
exp1_system_characterization,static_head_motion,exp1_system_characterization/static_head_motion,EgoAnchor,reference_coverage,5,1.0,0.0,1.0
exp1_system_characterization,static_head_motion,exp1_system_characterization/static_head_motion,EgoAnchor,display_coverage,5,1.0,0.0,1.0
exp1_system_characterization,static_head_motion,exp1_system_characterization/static_head_motion,EgoAnchor,output_coverage,5,1.0,0.0,1.0
exp1_system_characterization,static_head_motion,exp1_system_characterization/static_head_motion,EgoAnchor,translation_error_mm_median,5,3.2203591874877917,0.8867332606893505,5.523989518544733
exp1_system_characterization,static_head_motion,exp1_system_characterization/static_head_motion,EgoAnchor,translation_error_mm_iqr,5,0.3770583064071391,0.19172034830648732,1.86671406126752
exp1_system_characterization,static_head_motion,exp1_system_characterization/static_head_motion,EgoAnchor,translation_error_mm_p95,5,3.8615412850934283,2.9633244846726563,7.016172979900073
exp1_system_characterization,static_head_motion,exp1_system_characterization/static_head_motion,EgoAnchor,rotation_error_deg_median,5,2.629617381417243,0.3254845297749571,3.304337222149795
exp1_system_characterization,static_head_motion,exp1_system_characterization/static_head_motion,EgoAnchor,rotation_error_deg_iqr,5,0.28215477356593377,0.1530288444554948,0.2924138974662075
exp1_system_characterization,static_head_motion,exp1_system_characterization/static_head_motion,EgoAnchor,rotation_error_deg_p95,5,2.974718974765411,0.7676595881503689,3.64537019868443
exp1_system_characterization,static_head_motion,exp1_system_characterization/static_head_motion,EgoAnchor,candidate_arrival_p50_ms,5,166.63929999776883,0.10719999772845767,167.33514000225114
exp1_system_characterization,static_head_motion,exp1_system_characterization/static_head_motion,EgoAnchor,candidate_arrival_p95_ms,5,207.88351999945007,8.699100000376404,220.13947600062238
exp1_system_characterization,static_head_motion,exp1_system_characterization/static_head_motion,EgoAnchor,candidate_processing_p50_ms,5,74.96040000021458,0.14305000193417072,75.18191999867558
exp1_system_characterization,static_head_motion,exp1_system_characterization/static_head_motion,EgoAnchor,candidate_processing_p95_ms,5,85.92879999950527,1.3777649974450554,89.40801200002433
exp1_system_characterization,static_head_motion,exp1_system_characterization/static_head_motion,EgoAnchor,observation_age_p50_ms,5,216.57620000041788,0.24214999939431436,221.7431499993836
exp1_system_characterization,static_head_motion,exp1_system_characterization/static_head_motion,EgoAnchor,observation_age_p95_ms,5,277.6869600013015,0.4806950000784127,294.53812499799824
exp1_system_characterization,static_head_motion,exp1_system_characterization/static_head_motion,EgoAnchor,smoothing_delay_p50_ms,1,276.5538841485977,0.0,276.5538841485977
exp1_system_characterization,static_head_motion,exp1_system_characterization/static_head_motion,EgoAnchor,smoothing_delay_p95_ms,1,283.64588767290115,0.0,283.64588767290115
exp1_system_characterization,static_head_motion,exp1_system_characterization/static_head_motion,EgoAnchor,visual_perception_hz,5,9.663731208708738,0.01659183672180653,9.712259862001114
exp1_system_characterization,static_head_motion,exp1_system_characterization/static_head_motion,EgoAnchor,render_hz,5,64.24865721545093,0.792750273103465,65.03914659021942
