session_id,experiment_id,scenario_id,trial_id,event_id,condition_id,variant_id,variant_label,render_tick_count,reference_coverage,display_coverage,output_coverage,translation_error_mm_median,translation_error_mm_iqr,translation_error_mm_p95,rotation_error_deg_median,rotation_error_deg_iqr,rotation_error_deg_p95,candidate_arrival_p50_ms,candidate_arrival_p95_ms,candidate_processing_p50_ms,candidate_processing_p95_ms,observation_age_p50_ms,observation_age_p95_ms,smoothing_delay_p50_ms,smoothing_delay_p95_ms,visual_perception_hz,render_hz
20260717_203749_controller_right,exp1_system_characterization,start_stop_6dof,trial_001,event_001,exp1_system_characterization/start_stop_6dof,EgoAnchor,EgoAnchor,1065,1.0,1.0,1.0,6.3507767938883095,24.193023236310893,58.167105370983464,2.990099446851695,1.1962598861133857,6.2660560960001925,166.78190000675386,209.1915400029393,73.75470000132918,85.33308000043034,222.52280000247993,296.9075599976346,288.13236951828003,309.9648356437683,9.543186857094241,66.62352417777322
20260717_203749_controller_right,exp1_system_characterization,start_stop_6dof,trial_001,event_001,exp1_system_characterization/start_stop_6dof,One-Euro Anchor,One-Euro Anchor,1065,1.0,1.0,1.0,7.788989391233295,18.315138498471498,70.9685550763805,2.9867177029039564,1.5894614358996102,6.739988818937507,166.97130000102334,209.34268000419252,73.75470000132918,85.33308000043034,222.5343999962206,296.9171199991248,222.5343999962206,296.9171199991248,9.543186857094241,66.62352417777322
20260717_203749_controller_right,exp1_system_characterization,start_stop_6dof,trial_001,event_002,exp1_system_characterization/start_stop_6dof,Arrival-Hold,Arrival-Hold,1313,1.0,1.0,1.0,10.72074242473409,2.198357179798778,31.563024545851885,3.396273146332968,5.7512855456676775,19.69054199032754,166.87660000025062,207.8070999981719,71.97060000151396,83.516360001266,43.343600002117455,96.29305999842471,43.343600002117455,96.29305999842471,9.933209206963665,68.99502073665428
20260717_203749_controller_right,exp1_system_characterization,start_stop_6dof,trial_001,event_002,exp1_system_characterization/start_stop_6dof,Capture-Hold,Capture-Hold,1313,1.0,1.0,1.0,10.726535104872056,2.2189154129044546,40.41600190354585,3.4420762014118993,5.6780505230663625,19.66629800630133,166.9079999992391,207.84261999942828,71.97060000151396,83.516360001266,216.59379999618977,277.4325999969733,216.59379999618977,277.4325999969733,9.933209206963665,68.99502073665428
20260717_203749_controller_right,exp1_system_characterization,start_stop_6dof,trial_001,event_002,exp1_system_characterization/start_stop_6dof,EgoAnchor,EgoAnchor,1313,1.0,1.0,1.0,9.65511245848759,3.6520584436531047,56.714265905122,5.150862638456543,7.337284452777114,33.91997399051149,166.79370000201743,207.71836000058101,71.97060000151396,83.516360001266,216.58390000084182,277.42381999560166,284.74386036396027,295.3590378165245,9.933209206963665,68.99502073665428
20260717_203749_controller_right,exp1_system_characterization,start_stop_6dof,trial_001,event_002,exp1_system_characterization/start_stop_6dof,One-Euro Anchor,One-Euro Anchor,1313,1.0,1.0,1.0,10.746162252039026,2.519263361255083,62.39640277335552,3.4795601579050004,10.379948924251151,27.316407330598913,166.93320000194944,207.8730799970799,71.97060000151396,83.516360001266,216.5945999950054,277.4336399976164,216.5945999950054,277.4336399976164,9.933209206963665,68.99502073665428
20260717_203749_controller_right,exp1_system_characterization,start_stop_6dof,trial_001,event_003,exp1_system_characterization/start_stop_6dof,Arrival-Hold,Arrival-Hold,948,1.0,1.0,1.0,5.744651112131143,4.504839210150735,44.28964369333671,2.646256344609049,1.6469375818115246,4.925940234152417,166.72079999989364,195.51984000063385,72.12040000036359,84.3205500010401,42.48510000252281,96.31722500198521,42.48510000252281,96.31722500198521,9.936113669140056,67.65247974163468
20260717_203749_controller_right,exp1_system_characterization,start_stop_6dof,trial_001,event_003,exp1_system_characterization/start_stop_6dof,Capture-Hold,Capture-Hold,948,1.0,1.0,1.0,5.685197798855892,4.369375743262022,57.54911542203133,2.651085858559802,1.581428750393893,5.594708639579376,166.7572000005748,195.55218000532477,72.12040000036359,84.3205500010401,216.5325500027393,277.507679997143,216.5325500027393,277.507679997143,9.936113669140056,67.65247974163468
20260717_203749_controller_right,exp1_system_characterization,start_stop_6dof,trial_001,event_003,exp1_system_characterization/start_stop_6dof,EgoAnchor,EgoAnchor,948,1.0,1.0,1.0,5.331165844477623,1.9746831831301792,78.53201018994741,1.6109573129516717,2.385559905461632,7.02867238988786,166.6373999978532,195.42982000275515,72.12040000036359,84.3205500010401,216.52214999994612,277.4987199991301,276.313841342926,312.8739535808563,9.936113669140056,67.65247974163468
20260717_203749_controller_right,exp1_system_characterization,start_stop_6dof,trial_001,event_003,exp1_system_characterization/start_stop_6dof,One-Euro Anchor,One-Euro Anchor,948,1.0,1.0,1.0,5.793051334463344,4.482801033716963,85.57968294819531,2.6037270877625533,1.6013341740288771,7.09240660390896,166.78289999981644,195.59305000148015,72.12040000036359,84.3205500010401,216.5335000026971,277.5085749992286,216.5335000026971,277.5085749992286,9.936113669140056,67.65247974163468
20260717_203749_controller_right,exp1_system_characterization,start_stop_6dof,trial_001,event_004,exp1_system_characterization/start_stop_6dof,Arrival-Hold,Arrival-Hold,1262,1.0,1.0,1.0,11.066365131610048,7.390199740508553,37.114440554438154,3.3263010630991676,6.899446619608078,30.452499572569547,166.8680999937351,208.49190000299131,72.00099999830127,86.79671999886627,42.75380000035511,97.27060000222991,42.75380000035511,97.27060000222991,9.913348391493367,67.74024770486875
20260717_203749_controller_right,exp1_system_characterization,start_stop_6dof,trial_001,event_004,exp1_system_characterization/start_stop_6dof,Capture-Hold,Capture-Hold,1262,1.0,1.0,1.0,10.959887899152946,8.937188595824276,48.36032443435935,3.51054408738975,6.8448671416176134,30.52379604703012,166.9058999978006,208.52798000269104,72.00099999830127,86.79671999886627,216.88555000218912,277.75316999468487,216.88555000218912,277.75316999468487,9.913348391493367,67.74024770486875
20260717_203749_controller_right,exp1_system_characterization,start_stop_6dof,trial_001,event_004,exp1_system_characterization/start_stop_6dof,EgoAnchor,EgoAnchor,1262,1.0,1.0,1.0,10.60188941751975,12.798897429143887,68.54380338597736,3.8144490852992528,7.700854227392547,36.86326740344588,166.77959999651648,208.40669999888632,72.00099999830127,86.79671999886627,216.8758500010881,277.7436949949333,283.29475224018097,300.2362474799156,9.913348391493367,67.74024770486875
20260717_203749_controller_right,exp1_system_characterization,start_stop_6dof,trial_001,event_004,exp1_system_characterization/start_stop_6dof,One-Euro Anchor,One-Euro Anchor,1262,1.0,1.0,1.0,11.487937663398878,15.713241034968643,71.49273883349824,3.589772311328407,8.364545584114342,39.91376943449551,166.93819999636617,208.55912000261014,72.00099999830127,86.79671999886627,216.88635000100476,277.7538699996512,216.88635000100476,277.7538699996512,9.913348391493367,67.74024770486875
20260717_203749_controller_right,exp1_system_characterization,start_stop_6dof,trial_001,event_005,exp1_system_characterization/start_stop_6dof,Arrival-Hold,Arrival-Hold,847,1.0,1.0,1.0,6.631331345143404,4.511729142446723,43.602763284847654,2.9092856969986483,1.1312887496918198,14.86319967222537,167.43820000556298,215.5918999997084,72.93910000473261,82.27605000138283,42.55109999940032,96.08477999863679,42.55109999940032,96.08477999863679,9.883683039834546,63.72462525531658
20260717_203749_controller_right,exp1_system_characterization,start_stop_6dof,trial_001,event_005,exp1_system_characterization/start_stop_6dof,Capture-Hold,Capture-Hold,847,1.0,1.0,1.0,6.523525230778914,5.1766220726314405,62.989914055195,2.96690372319707,1.24273978820551,14.932415790718279,167.47030000260565,215.66134999739006,72.93910000473261,82.27605000138283,220.4289000001154,278.7131599972781,220.4289000001154,278.7131599972781,9.883683039834546,63.72462525531658
20260717_203749_controller_right,exp1_system_characterization,start_stop_6dof,trial_001,event_005,exp1_system_characterization/start_stop_6dof,EgoAnchor,EgoAnchor,847,1.0,1.0,1.0,8.750204234556973,4.3236596036303965,87.5451813229397,4.280848029951814,2.552882370549214,20.389083026241398,167.35520000656834,215.467849997367,72.93910000473261,82.27605000138283,220.4208999974071,278.70500999924843,284.728080034256,309.08992886543274,9.883683039834546,63.72462525531658
20260717_203749_controller_right,exp1_system_characterization,start_stop_6dof,trial_001,event_005,exp1_system_characterization/start_stop_6dof,One-Euro Anchor,One-Euro Anchor,847,1.0,1.0,1.0,6.9098120553443065,7.226861724191609,91.00026735839947,3.1143244139011257,1.7710081039948768,22.290615850144793,167.49870000057854,215.74120000150288,72.93910000473261,82.27605000138283,220.42969999893103,278.7139699961699,220.42969999893103,278.7139699961699,9.883683039834546,63.72462525531658
20260717_204156_controller_right,exp1_system_characterization,continuous_translation,trial_001,,exp1_system_characterization/continuous_translation,Arrival-Hold,Arrival-Hold,1817,1.0,1.0,0.7446340121078702,3.9548064483368814,5.451767987550134,112.52841491739491,4.175156714514473,2.3943908258508872,63.17244902556832,167.0735500047158,208.11205000245536,71.33709999918938,86.31781999990343,43.67760000604903,98.77750000014203,43.67760000604903,98.77750000014203,11.884567006502087,69.26664115320777
20260717_204156_controller_right,exp1_system_characterization,continuous_translation,trial_001,,exp1_system_characterization/continuous_translation,Capture-Hold,Capture-Hold,1817,1.0,1.0,0.7446340121078702,3.6637896716899543,4.97295710927506,112.16007110187378,4.2460664895993805,2.3913252508412177,63.13817583323492,167.1066000017163,208.35052499751328,71.33709999918938,86.31781999990343,216.9720000019879,277.67578000202775,216.9720000019879,277.67578000202775,11.884567006502087,69.26664115320777
20260717_204156_controller_right,exp1_system_characterization,continuous_translation,trial_001,,exp1_system_characterization/continuous_translation,EgoAnchor,EgoAnchor,1817,1.0,1.0,0.7407815079801872,2.9485344534486884,6.087732131852727,112.7855492445609,4.127741368292534,0.9754580927909227,63.33417923237128,166.98275000453577,208.03177499874437,71.33709999918938,86.31781999990343,216.9995000003837,277.6738499997009,285.0363552570343,841.5738850013439,11.884567006502087,69.26664115320777
20260717_204156_controller_right,exp1_system_characterization,continuous_translation,trial_001,,exp1_system_characterization/continuous_translation,One-Euro Anchor,One-Euro Anchor,1817,1.0,1.0,0.7446340121078702,3.5227281782966067,5.977117145735681,112.46012757975718,4.434276823672749,1.9843533723337101,63.09068976080151,167.13385000184644,208.37557499908144,71.33709999918938,86.31781999990343,216.9727000000421,277.67644000268774,216.9727000000421,277.67644000268774,11.884567006502087,69.26664115320777
20260717_204156_controller_right,exp1_system_characterization,continuous_translation,trial_001,event_001,exp1_system_characterization/continuous_translation,Arrival-Hold,Arrival-Hold,162,1.0,1.0,1.0,32.205098478283844,24.114474512996612,52.70444078202456,3.43497248707458,1.5066349064222408,5.191063646405582,166.46079999918584,192.70533000089924,75.62139999866486,86.64606000110507,48.6421999958111,98.64542499963133,48.6421999958111,98.64542499963133,9.554302224107369,68.40925287394393
20260717_204156_controller_right,exp1_system_characterization,continuous_translation,trial_001,event_001,exp1_system_characterization/continuous_translation,Capture-Hold,Capture-Hold,162,1.0,1.0,1.0,44.616276020132034,37.151747041663654,68.84062272106671,4.347249721597663,2.196882080869491,6.349006617750786,166.49470000265865,192.73578000575068,75.62139999866486,86.64606000110507,215.80505000019912,265.52990000309364,215.80505000019912,265.52990000309364,9.554302224107369,68.40925287394393
20260717_204156_controller_right,exp1_system_characterization,continuous_translation,trial_001,event_001,exp1_system_characterization/continuous_translation,EgoAnchor,EgoAnchor,162,1.0,1.0,1.0,71.41010214364954,59.154644977801816,97.96647712610006,5.948972204559309,3.9303473254745933,7.727741330967837,166.37590000027558,192.61902000507686,75.62139999866486,86.64606000110507,215.79625000231317,265.5204450034944,277.1952748298645,279.33284640312195,9.554302224107369,68.40925287394393
20260717_204156_controller_right,exp1_system_characterization,continuous_translation,trial_001,event_001,exp1_system_characterization/continuous_translation,One-Euro Anchor,One-Euro Anchor,162,1.0,1.0,1.0,67.12324598383775,64.87550149470069,102.95364054600233,6.002710475427743,3.8826904011889116,8.375421020091466,166.52299999987008,192.76441000110933,75.62139999866486,86.64606000110507,215.80584999901475,265.53069000219693,215.80584999901475,265.53069000219693,9.554302224107369,68.40925287394393
20260717_204156_controller_right,exp1_system_characterization,continuous_translation,trial_001,event_002,exp1_system_characterization/continuous_translation,Arrival-Hold,Arrival-Hold,112,1.0,1.0,1.0,31.267217649678262,13.191381999876,47.701726218888254,2.0851187500865045,1.3329569150427676,3.451258642314556,167.31119999894872,185.92101999893202,75.92130000516772,94.96227000057696,42.73085000022547,105.01967000127479,42.73085000022547,105.01967000127479,9.38986721993069,70.46564076299538
20260717_204156_controller_right,exp1_system_characterization,continuous_translation,trial_001,event_002,exp1_system_characterization/continuous_translation,Capture-Hold,Capture-Hold,112,1.0,1.0,1.0,45.16323713696805,11.668166018856127,59.39505960616382,2.219238169678082,0.9604104095037878,3.933077759030515,167.34810000343714,185.95783000127994,75.92130000516772,94.96227000057696,216.2375499974587,265.10524499935855,216.2375499974587,265.10524499935855,9.38986721993069,70.46564076299538
20260717_204156_controller_right,exp1_system_characterization,continuous_translation,trial_001,event_002,exp1_system_characterization/continuous_translation,EgoAnchor,EgoAnchor,112,1.0,1.0,1.0,58.791102812431575,11.358396865355104,65.47799891692834,2.4763898368890143,1.4199802524351535,3.996888512544784,167.21810000308324,185.83460000227205,75.92130000516772,94.96227000057696,216.22819999902276,265.09630500077037,279.86182272434235,284.1997802257538,9.38986721993069,70.46564076299538
20260717_204156_controller_right,exp1_system_characterization,continuous_translation,trial_001,event_002,exp1_system_characterization/continuous_translation,One-Euro Anchor,One-Euro Anchor,112,1.0,1.0,1.0,71.11843891198657,12.386746913040696,84.78278940775019,1.98113142813622,2.646696447754828,4.7217838824633915,167.37990000547143,185.9879000003275,75.92130000516772,94.96227000057696,216.23845000067377,265.10599999783153,216.23845000067377,265.10599999783153,9.38986721993069,70.46564076299538
20260717_204156_controller_right,exp1_system_characterization,continuous_translation,trial_001,event_003,exp1_system_characterization/continuous_translation,Arrival-Hold,Arrival-Hold,153,1.0,1.0,1.0,41.20224618373117,22.955281346725528,61.8082368172254,2.796114089467825,1.5157438510404455,3.9149709900607528,166.8223999949987,194.25910000427393,75.13250000402331,83.39510000124574,42.453000001842156,98.08916000038153,42.453000001842156,98.08916000038153,9.537288437313329,69.76286820849857
20260717_204156_controller_right,exp1_system_characterization,continuous_translation,trial_001,event_003,exp1_system_characterization/continuous_translation,Capture-Hold,Capture-Hold,153,1.0,1.0,1.0,62.93127623660993,30.256131447621705,85.12304899467723,3.008484382074417,1.7035108282741052,4.483885503650672,166.86810000101104,194.2992000040249,75.13250000402331,83.39510000124574,216.31190000334755,265.4824800003553,216.31190000334755,265.4824800003553,9.537288437313329,69.76286820849857
20260717_204156_controller_right,exp1_system_characterization,continuous_translation,trial_001,event_003,exp1_system_characterization/continuous_translation,EgoAnchor,EgoAnchor,153,1.0,1.0,1.0,82.12810288600866,37.91396172147985,98.17467487048012,3.3659821537076198,1.7246628236067223,4.833566233624573,166.74329999659676,194.1755000007106,75.13250000402331,83.39510000124574,216.30270000605378,265.4733200033661,280.03132343292236,286.60619258880615,9.537288437313329,69.76286820849857
20260717_204156_controller_right,exp1_system_characterization,continuous_translation,trial_001,event_003,exp1_system_characterization/continuous_translation,One-Euro Anchor,One-Euro Anchor,153,1.0,1.0,1.0,95.04721540021572,40.26574444545723,121.17762755852986,3.5265363083702836,1.9058242705298092,5.1915739738873725,166.89749999932246,194.33389999903738,75.13250000402331,83.39510000124574,216.31280000292463,265.4832800020813,216.31280000292463,265.4832800020813,9.537288437313329,69.76286820849857
20260717_204156_controller_right,exp1_system_characterization,continuous_translation,trial_001,event_004,exp1_system_characterization/continuous_translation,Arrival-Hold,Arrival-Hold,125,1.0,1.0,1.0,40.668533406457684,18.913434773615062,63.90993278825344,3.044690477162996,1.6047055620591126,6.812851823706796,167.08110000035958,193.8605200019083,77.20069999992847,86.39533999934793,49.128500002552755,97.63581999577582,49.128500002552755,97.63581999577582,9.481288203659092,68.92897874886533
20260717_204156_controller_right,exp1_system_characterization,continuous_translation,trial_001,event_004,exp1_system_characterization/continuous_translation,Capture-Hold,Capture-Hold,125,1.0,1.0,1.0,55.86744624560289,28.100810285255214,81.29886958380939,3.5480371767021026,1.3684079561501958,6.986829548058087,167.11560000112513,193.88956000475446,77.20069999992847,86.39533999934793,216.6406000033021,265.2447399974335,216.6406000033021,265.2447399974335,9.481288203659092,68.92897874886533
20260717_204156_controller_right,exp1_system_characterization,continuous_translation,trial_001,event_004,exp1_system_characterization/continuous_translation,EgoAnchor,EgoAnchor,125,1.0,1.0,1.0,71.2411656639107,34.690779514746445,93.30844876795149,3.6161401107184856,1.0821527420413743,6.531451064832003,166.99900000094203,193.77900000254158,77.20069999992847,86.39533999934793,216.63170000101672,265.23551999707706,284.9063277244568,295.25099992752075,9.481288203659092,68.92897874886533
20260717_204156_controller_right,exp1_system_characterization,continuous_translation,trial_001,event_004,exp1_system_characterization/continuous_translation,One-Euro Anchor,One-Euro Anchor,125,1.0,1.0,1.0,83.78209192984048,37.15585489008133,116.17997091746619,3.9783789463418455,1.229007652908534,5.96246468224631,167.14499999943655,193.9210600045044,77.20069999992847,86.39533999934793,216.64140000211773,265.2455599964014,216.64140000211773,265.2455599964014,9.481288203659092,68.92897874886533
20260717_204156_controller_right,exp1_system_characterization,continuous_translation,trial_001,event_005,exp1_system_characterization/continuous_translation,Arrival-Hold,Arrival-Hold,146,1.0,1.0,1.0,50.052657121065934,34.0107397026879,80.13253644124892,5.007487845308635,1.684680384742773,7.414129210834943,166.7709500034107,182.91288499858638,73.13065000064671,81.19053499847651,48.91549999956624,96.37365000344289,48.91549999956624,96.37365000344289,9.89793998417156,66.92137403149054
20260717_204156_controller_right,exp1_system_characterization,continuous_translation,trial_001,event_005,exp1_system_characterization/continuous_translation,Capture-Hold,Capture-Hold,146,1.0,1.0,1.0,67.13778089801338,43.32395762531547,103.54482055673259,5.677272803524682,1.5923395776065439,8.32737644047909,166.80225000163773,182.94342000190227,73.13065000064671,81.19053499847651,216.02865000386373,264.48775000426394,216.02865000386373,264.48775000426394,9.89793998417156,66.92137403149054
20260717_204156_controller_right,exp1_system_characterization,continuous_translation,trial_001,event_005,exp1_system_characterization/continuous_translation,EgoAnchor,EgoAnchor,146,1.0,1.0,1.0,89.00663147179486,56.227719169562434,119.278235928264,6.59758037336708,2.2419809089245124,9.416426133491951,166.68275000120047,182.82807000105095,73.13065000064671,81.19053499847651,216.01940000255127,264.47942500089994,282.390296459198,290.08349776268005,9.89793998417156,66.92137403149054
20260717_204156_controller_right,exp1_system_characterization,continuous_translation,trial_001,event_005,exp1_system_characterization/continuous_translation,One-Euro Anchor,One-Euro Anchor,146,1.0,1.0,1.0,104.7369383118079,62.998561739230816,146.751324072589,7.694145913835007,3.2142911743223266,10.329051255686567,166.83055000248714,182.9754900027183,73.13065000064671,81.19053499847651,216.02960000382154,264.48862500365067,216.02960000382154,264.48862500365067,9.89793998417156,66.92137403149054
20260717_204156_controller_right,exp1_system_characterization,continuous_translation,trial_001,event_006,exp1_system_characterization/continuous_translation,Arrival-Hold,Arrival-Hold,144,1.0,1.0,1.0,44.105052741149464,24.745533336671155,72.76646202314774,2.450934229970355,1.5399795021057907,4.381925319006201,166.7614500001946,207.02875000060885,77.13735000044107,88.33572499845177,48.97979999805102,98.32490999506263,48.97979999805102,98.32490999506263,9.474265998715016,67.96639323263193
20260717_204156_controller_right,exp1_system_characterization,continuous_translation,trial_001,event_006,exp1_system_characterization/continuous_translation,Capture-Hold,Capture-Hold,144,1.0,1.0,1.0,63.94612242095842,33.91365839788001,99.94708834539846,3.1266037442095325,1.746886096979079,4.697057176547976,166.7928499991831,207.05957500249497,77.13735000044107,88.33572499845177,222.4612999962119,277.32795500160137,222.4612999962119,277.32795500160137,9.474265998715016,67.96639323263193
20260717_204156_controller_right,exp1_system_characterization,continuous_translation,trial_001,event_006,exp1_system_characterization/continuous_translation,EgoAnchor,EgoAnchor,144,1.0,1.0,1.0,84.46358383921893,42.75612258742636,111.37078897434009,3.565200097302425,1.5066479106664503,5.463345692820972,166.68154999933904,206.9395349968545,77.13735000044107,88.33572499845177,222.4533499975223,277.32129500400333,286.5167409181595,303.88177186250687,9.474265998715016,67.96639323263193
20260717_204156_controller_right,exp1_system_characterization,continuous_translation,trial_001,event_006,exp1_system_characterization/continuous_translation,One-Euro Anchor,One-Euro Anchor,144,1.0,1.0,1.0,98.28901368371677,53.41804383121212,140.90456871093568,4.316402852899308,2.077211137370477,6.28931849264939,166.81989999779034,207.08782499896188,77.13735000044107,88.33572499845177,222.4620999986655,277.32885500117845,222.4620999986655,277.32885500117845,9.474265998715016,67.96639323263193
20260717_204156_controller_right,exp1_system_characterization,continuous_translation,trial_001,event_007,exp1_system_characterization/continuous_translation,Arrival-Hold,Arrival-Hold,161,1.0,1.0,1.0,48.86572756244938,33.67666069361849,75.3313949724443,3.385859786662224,2.955492081973921,6.6287000569828685,166.32625000056578,222.57453999700374,77.10719999857247,83.85060999691487,49.16860000230372,98.46960000140825,49.16860000230372,98.46960000140825,9.531508648555668,69.21127693948168
20260717_204156_controller_right,exp1_system_characterization,continuous_translation,trial_001,event_007,exp1_system_characterization/continuous_translation,Capture-Hold,Capture-Hold,161,1.0,1.0,1.0,71.19707102963704,54.32903149944463,119.02773606138595,5.5534262952500475,4.843700576886583,9.141542445404339,166.36130000188132,222.6108849976299,77.10719999857247,83.85060999691487,223.27999999833992,278.2459000009112,223.27999999833992,278.2459000009112,9.531508648555668,69.21127693948168
20260717_204156_controller_right,exp1_system_characterization,continuous_translation,trial_001,event_007,exp1_system_characterization/continuous_translation,EgoAnchor,EgoAnchor,161,1.0,1.0,1.0,93.21707835895992,67.16151687359596,128.88444560697815,6.8661025517446,6.271805706791849,9.747381941159178,166.22950000237324,222.4953999997524,77.10719999857247,83.85060999691487,223.27280000172323,278.2375999959186,288.4339690208435,305.5052161216736,9.531508648555668,69.21127693948168
20260717_204156_controller_right,exp1_system_characterization,continuous_translation,trial_001,event_007,exp1_system_characterization/continuous_translation,One-Euro Anchor,One-Euro Anchor,161,1.0,1.0,1.0,108.37293456500498,83.16081915594418,168.27889916707824,7.1436889191639,7.474242884174853,10.723143201133768,166.39375000522705,222.64315499705845,77.10719999857247,83.85060999691487,223.2808000044315,278.2465999989654,223.2808000044315,278.2465999989654,9.531508648555668,69.21127693948168
20260717_204156_controller_right,exp1_system_characterization,continuous_translation,trial_001,event_008,exp1_system_characterization/continuous_translation,Arrival-Hold,Arrival-Hold,130,1.0,1.0,1.0,43.76052490137072,24.20807084635506,71.1481927621075,4.72575155218114,2.8270654925755103,7.111815551551626,166.6265999992902,196.71502000164762,75.94395000301301,84.06833000332114,48.995999997714534,98.39598999824375,48.995999997714534,98.39598999824375,9.502963694887663,70.06920175593645
20260717_204156_controller_right,exp1_system_characterization,continuous_translation,trial_001,event_008,exp1_system_characterization/continuous_translation,Capture-Hold,Capture-Hold,130,1.0,1.0,1.0,61.92794305185953,34.19300315865725,98.89677333459909,5.649845769500032,4.242269658320407,8.761104073765217,166.66034999798285,196.7703699971025,75.94395000301301,84.06833000332114,216.17734999745153,265.5642949983303,216.17734999745153,265.5642949983303,9.502963694887663,70.06920175593645
20260717_204156_controller_right,exp1_system_characterization,continuous_translation,trial_001,event_008,exp1_system_characterization/continuous_translation,EgoAnchor,EgoAnchor,130,1.0,1.0,1.0,82.68013817064585,44.69174789302079,108.96683947783245,7.071754717627332,5.036193032107986,9.378841631724423,166.5450000000419,196.60931499929572,75.94395000301301,84.06833000332114,216.16849999918486,265.55520499859995,275.06764233112335,284.5266342163086,9.502963694887663,70.06920175593645
20260717_204156_controller_right,exp1_system_characterization,continuous_translation,trial_001,event_008,exp1_system_characterization/continuous_translation,One-Euro Anchor,One-Euro Anchor,130,1.0,1.0,1.0,95.04273905434259,55.55681515190797,139.15297510308525,8.05577930649043,5.9750648471984,11.812557298586047,166.6905999991286,196.80293000055823,75.94395000301301,84.06833000332114,216.17804999550572,265.5661399970995,216.17804999550572,265.5661399970995,9.502963694887663,70.06920175593645
20260717_204156_controller_right,exp1_system_characterization,continuous_translation,trial_001,event_009,exp1_system_characterization/continuous_translation,Arrival-Hold,Arrival-Hold,106,1.0,1.0,1.0,44.524953283007164,26.42956517765542,66.52101939763298,2.8481608057243166,2.1483613101845283,5.154364424636179,166.8299000011757,181.67180999880657,74.4320000000298,84.59570000134408,49.94395000176155,97.42369999548828,49.94395000176155,97.42369999548828,9.587243815988232,66.84178790699607
20260717_204156_controller_right,exp1_system_characterization,continuous_translation,trial_001,event_009,exp1_system_characterization/continuous_translation,Capture-Hold,Capture-Hold,106,1.0,1.0,1.0,53.43511235427993,27.60503158015318,78.25968283897993,2.684224864955012,2.08929093270222,5.399350348036925,166.8668999991496,181.7058399981761,74.4320000000298,84.59570000134408,216.99214999898686,274.16230000198993,216.99214999898686,274.16230000198993,9.587243815988232,66.84178790699607
20260717_204156_controller_right,exp1_system_characterization,continuous_translation,trial_001,event_009,exp1_system_characterization/continuous_translation,EgoAnchor,EgoAnchor,106,1.0,1.0,1.0,70.71968658743606,36.58014796293628,87.21450984635945,2.9040259520334697,1.5917081446984787,6.167707777812591,166.73540000192588,181.58959999855142,74.4320000000298,84.59570000134408,216.98235000076238,274.15407500120637,287.456214427948,292.93130338191986,9.587243815988232,66.84178790699607
20260717_204156_controller_right,exp1_system_characterization,continuous_translation,trial_001,event_009,exp1_system_characterization/continuous_translation,One-Euro Anchor,One-Euro Anchor,106,1.0,1.0,1.0,82.94939535676528,36.48531272471493,112.41348002473855,3.20493843109798,1.73108072102497,5.921839342239223,166.89839999889955,181.73590999867884,74.4320000000298,84.59570000134408,216.99290000105975,274.16310000080557,216.99290000105975,274.16310000080557,9.587243815988232,66.84178790699607
20260717_204156_controller_right,exp1_system_characterization,continuous_translation,trial_001,event_010,exp1_system_characterization/continuous_translation,Arrival-Hold,Arrival-Hold,138,1.0,1.0,1.0,41.54297769675324,26.56756679689446,73.96147369220625,5.282025058133215,1.795123752661648,7.683194698113847,173.90454999986105,183.81092499839727,73.77685000188649,83.35549000371248,45.26299999997718,96.01058499756618,45.26299999997718,96.01058499756618,9.752267761543951,69.99744483765076
20260717_204156_controller_right,exp1_system_characterization,continuous_translation,trial_001,event_010,exp1_system_characterization/continuous_translation,Capture-Hold,Capture-Hold,138,1.0,1.0,1.0,66.69679812850768,40.04923941428769,105.77175595883492,6.488357319513042,2.274132715144712,9.581806587705612,173.9372000010917,183.8513649941888,73.77685000188649,83.35549000371248,219.5555999969656,276.88894999846525,219.5555999969656,276.88894999846525,9.752267761543951,69.99744483765076
20260717_204156_controller_right,exp1_system_characterization,continuous_translation,trial_001,event_010,exp1_system_characterization/continuous_translation,EgoAnchor,EgoAnchor,138,1.0,1.0,1.0,84.91318320015695,51.59772701671057,117.08299256336635,7.713359239558638,2.876514392109736,10.213915941022712,173.82474999976694,183.72276499649163,73.77685000188649,83.35549000371248,219.54454999649897,276.88078999563004,284.2555344104767,295.3118473291397,9.752267761543951,69.99744483765076
20260717_204156_controller_right,exp1_system_characterization,continuous_translation,trial_001,event_010,exp1_system_characterization/continuous_translation,One-Euro Anchor,One-Euro Anchor,138,1.0,1.0,1.0,98.78338423572723,61.53995248372033,150.9777385878859,8.424324829294264,3.477044141793411,11.175130088354956,173.96765000012238,183.88216999665022,73.77685000188649,83.35549000371248,219.5564999965427,276.8897499972809,219.5564999965427,276.8897499972809,9.752267761543951,69.99744483765076
20260717_204156_controller_right,exp1_system_characterization,continuous_translation,trial_001,event_011,exp1_system_characterization/continuous_translation,Arrival-Hold,Arrival-Hold,98,1.0,1.0,1.0,51.36758476481752,20.57157644835423,77.05930666531272,3.4308479370247884,1.2195213168769445,5.1449898689216145,167.0892999973148,195.1721399978851,73.6512000001967,90.36707999929783,43.204450001212535,99.46749000082487,43.204450001212535,99.46749000082487,9.524180664503607,69.5281689433973
