session_id,experiment_id,scenario_id,trial_id,event_id,condition_id,variant_id,variant_label,candidate_count,has_pose_count,vcd_score_count,vcd_score_min,vcd_score_p50,vcd_score_p95,visibility_score_count,visibility_score_min,visibility_score_p50,visibility_score_p95,geometry_core_score_count,geometry_core_score_min,geometry_core_score_p50,geometry_core_score_p95,color_projection_score_count,color_projection_score_min,color_projection_score_p50,color_projection_score_p95,depth_alignment_score_count,depth_alignment_score_min,depth_alignment_score_p50,depth_alignment_score_p95,depth_abs_score_count,depth_abs_score_min,depth_abs_score_p50,depth_abs_score_p95,depth_struct_score_count,depth_struct_score_min,depth_struct_score_p50,depth_struct_score_p95,depth_alpha_count,depth_alpha_min,depth_alpha_p50,depth_alpha_p95,render_quality_mask_iou_count,render_quality_mask_iou_min,render_quality_mask_iou_p50,render_quality_mask_iou_p95,render_quality_area_ratio_score_count,render_quality_area_ratio_score_min,render_quality_area_ratio_score_p50,render_quality_area_ratio_score_p95,render_quality_render_visible_ratio_count,render_quality_render_visible_ratio_min,render_quality_render_visible_ratio_p50,render_quality_render_visible_ratio_p95,render_quality_observed_visible_ratio_count,render_quality_observed_visible_ratio_min,render_quality_observed_visible_ratio_p50,render_quality_observed_visible_ratio_p95,render_quality_render_area_px_count,render_quality_render_area_px_min,render_quality_render_area_px_p50,render_quality_render_area_px_p95,render_quality_depth_inlier_count,render_quality_depth_inlier_min,render_quality_depth_inlier_p50,render_quality_depth_inlier_p95,render_quality_depth_alignment_count,render_quality_depth_alignment_min,render_quality_depth_alignment_p50,render_quality_depth_alignment_p95,render_quality_depth_absolute_count,render_quality_depth_absolute_min,render_quality_depth_absolute_p50,render_quality_depth_absolute_p95,render_quality_depth_structural_count,render_quality_depth_structural_min,render_quality_depth_structural_p50,render_quality_depth_structural_p95,render_quality_depth_alpha_count,render_quality_depth_alpha_min,render_quality_depth_alpha_p50,render_quality_depth_alpha_p95,render_quality_depth_residual_m_count,render_quality_depth_residual_m_min,render_quality_depth_residual_m_p50,render_quality_depth_residual_m_p95,render_quality_ms_count,render_quality_ms_min,render_quality_ms_p50,render_quality_ms_p95,render_quality_evaluated_count,render_quality_valid_count
20260717_203749_controller_right,exp1_system_characterization,start_stop_6dof,trial_001,event_004,exp1_system_characterization/start_stop_6dof,One-Euro Anchor,One-Euro Anchor,185,185,185,0.6311603784561157,0.9238005876541138,0.9546178221702576,185,0.7385665529010239,0.9716129032258064,0.9936770606074098,185,0.8449091694840423,0.9511031568210466,0.9683711289924115,185,0.8654901417511196,0.9441912053747927,0.960852210772769,185,0.8266711388144605,0.9531485134247212,0.9737270527887879,185,0.8266711388144605,0.9531485134247212,0.9737270527887879,185,0.0,0.0,0.0,185,0.0,0.0,0.0,185,0.6514148103552077,0.8331283312833129,0.8691740493995725,185,0.8723549488054607,1.0,1.0,185,0.7385665529010239,0.9716129032258064,0.9936770606074098,185,0.8205645161290323,0.8544627629334849,0.8788692248787544,185,1456.0,1553.0,2056.7999999999997,185,0.8121516164994426,0.982281284606866,0.9990597450129068,185,0.8266711388144605,0.9531485134247212,0.9737270527887879,185,0.8266711388144605,0.9531485134247212,0.9737270527887879,185,0.0,0.0,0.0,185,0.0,0.0,0.0,185,0.0007399618625640869,0.001714453101158142,0.002465713024139403,185,3.0164000017975923,3.329300001496449,3.982859998359344,185,185
20260717_203749_controller_right,exp1_system_characterization,start_stop_6dof,trial_001,event_005,exp1_system_characterization/start_stop_6dof,Arrival-Hold,Arrival-Hold,131,131,131,0.7454084157943726,0.8917166590690613,0.932869553565979,131,0.8335183129855716,0.9722536806342016,0.9818352251483234,131,0.8645009329583634,0.9314170300633243,0.9599451079446827,131,0.8923136135288052,0.9132307636158026,0.9472775321830674,131,0.8544457808838769,0.935578808635243,0.963769542975778,131,0.8544457808838769,0.935578808635243,0.963769542975778,131,0.0,0.0,0.0,131,0.0,0.0,0.0,131,0.760506329113924,0.8397058823529412,0.8585208916661895,131,0.9295227524972253,1.0,1.0,131,0.8335183129855716,0.9722536806342016,0.9818352251483234,131,0.8214665249734325,0.8694331983805668,0.9062567170899041,131,1522.0,1768.0,1974.0,131,0.8368600682593856,0.9643591501028101,0.9915998460452884,131,0.8544457808838769,0.935578808635243,0.963769542975778,131,0.8544457808838769,0.935578808635243,0.963769542975778,131,0.0,0.0,0.0,131,0.0,0.0,0.0,131,0.0008026361465454102,0.0016901791095733643,0.002489522099494934,131,3.0048000007809605,3.357099998538615,3.949500000089756,131,131
20260717_203749_controller_right,exp1_system_characterization,start_stop_6dof,trial_001,event_005,exp1_system_characterization/start_stop_6dof,Capture-Hold,Capture-Hold,131,131,131,0.7454084157943726,0.8917166590690613,0.932869553565979,131,0.8335183129855716,0.9722536806342016,0.9818352251483234,131,0.8645009329583634,0.9314170300633243,0.9599451079446827,131,0.8923136135288052,0.9132307636158026,0.9472775321830674,131,0.8544457808838769,0.935578808635243,0.963769542975778,131,0.8544457808838769,0.935578808635243,0.963769542975778,131,0.0,0.0,0.0,131,0.0,0.0,0.0,131,0.760506329113924,0.8397058823529412,0.8585208916661895,131,0.9295227524972253,1.0,1.0,131,0.8335183129855716,0.9722536806342016,0.9818352251483234,131,0.8214665249734325,0.8694331983805668,0.9062567170899041,131,1522.0,1768.0,1974.0,131,0.8368600682593856,0.9643591501028101,0.9915998460452884,131,0.8544457808838769,0.935578808635243,0.963769542975778,131,0.8544457808838769,0.935578808635243,0.963769542975778,131,0.0,0.0,0.0,131,0.0,0.0,0.0,131,0.0008026361465454102,0.0016901791095733643,0.002489522099494934,131,3.0048000007809605,3.357099998538615,3.949500000089756,131,131
20260717_203749_controller_right,exp1_system_characterization,start_stop_6dof,trial_001,event_005,exp1_system_characterization/start_stop_6dof,EgoAnchor,EgoAnchor,131,131,131,0.7454084157943726,0.8917166590690613,0.932869553565979,131,0.8335183129855716,0.9722536806342016,0.9818352251483234,131,0.8645009329583634,0.9314170300633243,0.9599451079446827,131,0.8923136135288052,0.9132307636158026,0.9472775321830674,131,0.8544457808838769,0.935578808635243,0.963769542975778,131,0.8544457808838769,0.935578808635243,0.963769542975778,131,0.0,0.0,0.0,131,0.0,0.0,0.0,131,0.760506329113924,0.8397058823529412,0.8585208916661895,131,0.9295227524972253,1.0,1.0,131,0.8335183129855716,0.9722536806342016,0.9818352251483234,131,0.8214665249734325,0.8694331983805668,0.9062567170899041,131,1522.0,1768.0,1974.0,131,0.8368600682593856,0.9643591501028101,0.9915998460452884,131,0.8544457808838769,0.935578808635243,0.963769542975778,131,0.8544457808838769,0.935578808635243,0.963769542975778,131,0.0,0.0,0.0,131,0.0,0.0,0.0,131,0.0008026361465454102,0.0016901791095733643,0.002489522099494934,131,3.0048000007809605,3.357099998538615,3.949500000089756,131,131
20260717_203749_controller_right,exp1_system_characterization,start_stop_6dof,trial_001,event_005,exp1_system_characterization/start_stop_6dof,One-Euro Anchor,One-Euro Anchor,131,131,131,0.7454084157943726,0.8917166590690613,0.932869553565979,131,0.8335183129855716,0.9722536806342016,0.9818352251483234,131,0.8645009329583634,0.9314170300633243,0.9599451079446827,131,0.8923136135288052,0.9132307636158026,0.9472775321830674,131,0.8544457808838769,0.935578808635243,0.963769542975778,131,0.8544457808838769,0.935578808635243,0.963769542975778,131,0.0,0.0,0.0,131,0.0,0.0,0.0,131,0.760506329113924,0.8397058823529412,0.8585208916661895,131,0.9295227524972253,1.0,1.0,131,0.8335183129855716,0.9722536806342016,0.9818352251483234,131,0.8214665249734325,0.8694331983805668,0.9062567170899041,131,1522.0,1768.0,1974.0,131,0.8368600682593856,0.9643591501028101,0.9915998460452884,131,0.8544457808838769,0.935578808635243,0.963769542975778,131,0.8544457808838769,0.935578808635243,0.963769542975778,131,0.0,0.0,0.0,131,0.0,0.0,0.0,131,0.0008026361465454102,0.0016901791095733643,0.002489522099494934,131,3.0048000007809605,3.357099998538615,3.949500000089756,131,131
20260717_204156_controller_right,exp1_system_characterization,continuous_translation,trial_001,,exp1_system_characterization/continuous_translation,Arrival-Hold,Arrival-Hold,311,188,311,0.0,0.807087779045105,0.9342832863330841,311,0.0,0.9393631436314364,1.0,311,0.0,0.8715179050265873,0.9460922222526968,181,0.8408557747819176,0.9476929234980538,0.9616695168077385,311,0.0,0.8387389593379941,0.9418070460416297,311,0.0,0.8387389593379941,0.9418070460416297,311,0.0,0.0,0.0,311,0.0,0.0,0.0,311,0.0,0.7962962962962963,0.862250257136447,311,0.0,1.0,1.0,311,0.0,0.937204591492235,1.0,311,0.0,0.8025806451612904,0.8917948084139262,311,0.0,1851.0,2971.5,311,0.0,0.8660170523751523,0.9764986287995175,311,0.0,0.8387389593379941,0.9418070460416297,311,0.0,0.8387389593379941,0.9418070460416297,311,0.0,0.0,0.0,311,0.0,0.0,0.0,311,0.0,0.0015693306922912598,0.003802187740802765,311,0.0,3.4077999989676755,4.192750000584056,181,181
20260717_204156_controller_right,exp1_system_characterization,continuous_translation,trial_001,,exp1_system_characterization/continuous_translation,Capture-Hold,Capture-Hold,311,188,311,0.0,0.807087779045105,0.9342832863330841,311,0.0,0.9393631436314364,1.0,311,0.0,0.8715179050265873,0.9460922222526968,181,0.8408557747819176,0.9476929234980538,0.9616695168077385,311,0.0,0.8387389593379941,0.9418070460416297,311,0.0,0.8387389593379941,0.9418070460416297,311,0.0,0.0,0.0,311,0.0,0.0,0.0,311,0.0,0.7962962962962963,0.862250257136447,311,0.0,1.0,1.0,311,0.0,0.937204591492235,1.0,311,0.0,0.8025806451612904,0.8917948084139262,311,0.0,1851.0,2971.5,311,0.0,0.8660170523751523,0.9764986287995175,311,0.0,0.8387389593379941,0.9418070460416297,311,0.0,0.8387389593379941,0.9418070460416297,311,0.0,0.0,0.0,311,0.0,0.0,0.0,311,0.0,0.0015693306922912598,0.003802187740802765,311,0.0,3.4077999989676755,4.192750000584056,181,181
20260717_204156_controller_right,exp1_system_characterization,continuous_translation,trial_001,,exp1_system_characterization/continuous_translation,EgoAnchor,EgoAnchor,311,188,311,0.0,0.807087779045105,0.9342832863330841,311,0.0,0.9393631436314364,1.0,311,0.0,0.8715179050265873,0.9460922222526968,181,0.8408557747819176,0.9476929234980538,0.9616695168077385,311,0.0,0.8387389593379941,0.9418070460416297,311,0.0,0.8387389593379941,0.9418070460416297,311,0.0,0.0,0.0,311,0.0,0.0,0.0,311,0.0,0.7962962962962963,0.862250257136447,311,0.0,1.0,1.0,311,0.0,0.937204591492235,1.0,311,0.0,0.8025806451612904,0.8917948084139262,311,0.0,1851.0,2971.5,311,0.0,0.8660170523751523,0.9764986287995175,311,0.0,0.8387389593379941,0.9418070460416297,311,0.0,0.8387389593379941,0.9418070460416297,311,0.0,0.0,0.0,311,0.0,0.0,0.0,311,0.0,0.0015693306922912598,0.003802187740802765,311,0.0,3.4077999989676755,4.192750000584056,181,181
20260717_204156_controller_right,exp1_system_characterization,continuous_translation,trial_001,,exp1_system_characterization/continuous_translation,One-Euro Anchor,One-Euro Anchor,311,188,311,0.0,0.807087779045105,0.9342832863330841,311,0.0,0.9393631436314364,1.0,311,0.0,0.8715179050265873,0.9460922222526968,181,0.8408557747819176,0.9476929234980538,0.9616695168077385,311,0.0,0.8387389593379941,0.9418070460416297,311,0.0,0.8387389593379941,0.9418070460416297,311,0.0,0.0,0.0,311,0.0,0.0,0.0,311,0.0,0.7962962962962963,0.862250257136447,311,0.0,1.0,1.0,311,0.0,0.937204591492235,1.0,311,0.0,0.8025806451612904,0.8917948084139262,311,0.0,1851.0,2971.5,311,0.0,0.8660170523751523,0.9764986287995175,311,0.0,0.8387389593379941,0.9418070460416297,311,0.0,0.8387389593379941,0.9418070460416297,311,0.0,0.0,0.0,311,0.0,0.0,0.0,311,0.0,0.0015693306922912598,0.003802187740802765,311,0.0,3.4077999989676755,4.192750000584056,181,181
20260717_204156_controller_right,exp1_system_characterization,continuous_translation,trial_001,event_001,exp1_system_characterization/continuous_translation,Arrival-Hold,Arrival-Hold,23,23,23,0.8524748086929321,0.8728245496749878,0.8952198922634125,23,0.9357674104124408,0.9421178072863466,0.9514607172510645,23,0.9052052303340546,0.9284555618156837,0.9402084038248626,23,0.9443511900254491,0.9542842237066109,0.9616739315798573,23,0.8933350673764882,0.9227842464756005,0.9381632329774888,23,0.8933350673764882,0.9227842464756005,0.9381632329774888,23,0.0,0.0,0.0,23,0.0,0.0,0.0,23,0.8236164545723587,0.8364357644186756,0.8505961028859211,23,1.0,1.0,1.0,23,0.9357674104124408,0.9421178072863466,0.9514607172510645,23,0.8721403948605453,0.8827697262479871,0.8917533187965339,23,2679.0,2884.0,2976.5,23,0.9252181138346489,0.9521209575808484,0.9724418337286443,23,0.8933350673764882,0.9227842464756005,0.9381632329774888,23,0.8933350673764882,0.9227842464756005,0.9381632329774888,23,0.0,0.0,0.0,23,0.0,0.0,0.0,23,0.0010613352060317993,0.0018517374992370605,0.0022654086351394653,23,3.317900002002716,3.605599998991238,4.326459998264909,23,23
20260717_204156_controller_right,exp1_system_characterization,continuous_translation,trial_001,event_001,exp1_system_characterization/continuous_translation,Capture-Hold,Capture-Hold,23,23,23,0.8524748086929321,0.8728245496749878,0.8952198922634125,23,0.9357674104124408,0.9421178072863466,0.9514607172510645,23,0.9052052303340546,0.9284555618156837,0.9402084038248626,23,0.9443511900254491,0.9542842237066109,0.9616739315798573,23,0.8933350673764882,0.9227842464756005,0.9381632329774888,23,0.8933350673764882,0.9227842464756005,0.9381632329774888,23,0.0,0.0,0.0,23,0.0,0.0,0.0,23,0.8236164545723587,0.8364357644186756,0.8505961028859211,23,1.0,1.0,1.0,23,0.9357674104124408,0.9421178072863466,0.9514607172510645,23,0.8721403948605453,0.8827697262479871,0.8917533187965339,23,2679.0,2884.0,2976.5,23,0.9252181138346489,0.9521209575808484,0.9724418337286443,23,0.8933350673764882,0.9227842464756005,0.9381632329774888,23,0.8933350673764882,0.9227842464756005,0.9381632329774888,23,0.0,0.0,0.0,23,0.0,0.0,0.0,23,0.0010613352060317993,0.0018517374992370605,0.0022654086351394653,23,3.317900002002716,3.605599998991238,4.326459998264909,23,23
20260717_204156_controller_right,exp1_system_characterization,continuous_translation,trial_001,event_001,exp1_system_characterization/continuous_translation,EgoAnchor,EgoAnchor,23,23,23,0.8524748086929321,0.8728245496749878,0.8952198922634125,23,0.9357674104124408,0.9421178072863466,0.9514607172510645,23,0.9052052303340546,0.9284555618156837,0.9402084038248626,23,0.9443511900254491,0.9542842237066109,0.9616739315798573,23,0.8933350673764882,0.9227842464756005,0.9381632329774888,23,0.8933350673764882,0.9227842464756005,0.9381632329774888,23,0.0,0.0,0.0,23,0.0,0.0,0.0,23,0.8236164545723587,0.8364357644186756,0.8505961028859211,23,1.0,1.0,1.0,23,0.9357674104124408,0.9421178072863466,0.9514607172510645,23,0.8721403948605453,0.8827697262479871,0.8917533187965339,23,2679.0,2884.0,2976.5,23,0.9252181138346489,0.9521209575808484,0.9724418337286443,23,0.8933350673764882,0.9227842464756005,0.9381632329774888,23,0.8933350673764882,0.9227842464756005,0.9381632329774888,23,0.0,0.0,0.0,23,0.0,0.0,0.0,23,0.0010613352060317993,0.0018517374992370605,0.0022654086351394653,23,3.317900002002716,3.605599998991238,4.326459998264909,23,23
